product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-001818,clothing,priceburn.xyz,.xyz,124,16.99,active,1,100,50,48.49,medium,train
PRD-001819,clothing,myshopindia.online,.online,161,22.05,active,1,100,80,57.03,medium,train
PRD-001820,clothing,ajio.com,.com,3069,100.0,active,1,100,90,98.0,low,train
PRD-001821,clothing,amazon.in,.in,768,100.0,active,1,100,88,97.6,low,train
PRD-001822,clothing,brandshop.fun,.fun,70,9.59,partial,3,0,55,15.79,high,train
PRD-001823,clothing,1mg.com,.com,1553,100.0,active,1,100,90,98.0,low,train
PRD-001824,clothing,snapdeal.com,.com,2511,100.0,active,0,100,90,98.0,low,train
PRD-001825,clothing,fastdeal.pw,.pw,443,60.68,active,2,50,42,53.74,medium,train
PRD-001826,clothing,shopnow24.io,.io,191,26.16,active,2,50,85,45.08,medium,train
PRD-001827,clothing,priceburn.xyz,.xyz,300,41.1,active,1,100,50,60.55,medium,train
PRD-001828,clothing,megadiscount.ga,.ga,370,50.68,active,1,100,42,63.74,medium,train
PRD-001830,clothing,nykaa.com,.com,3107,100.0,active,1,100,90,98.0,low,train
PRD-001832,clothing,cultfit.com,.com,1526,100.0,active,0,100,90,98.0,low,train
PRD-001834,clothing,mybrand.site,.site,107,14.66,active,1,100,65,50.33,medium,train
PRD-001835,clothing,snapdeal.com,.com,3001,100.0,active,0,100,90,98.0,low,train
PRD-001836,clothing,myntra.com,.com,3927,100.0,active,0,100,90,98.0,low,train
PRD-001837,clothing,shopkart-india.store,.store,302,41.37,active,1,100,82,67.08,medium,train
PRD-001838,clothing,buynow365.store,.store,217,29.73,active,1,100,82,61.26,medium,train
PRD-001839,clothing,buybest.biz,.biz,227,31.1,active,2,50,72,44.95,medium,train
PRD-001840,clothing,cultfit.com,.com,425,58.22,active,0,100,90,77.11,low,train
PRD-001841,clothing,shopfast.vip,.vip,67,9.18,redirect,2,0,50,14.59,high,train
PRD-001843,clothing,1mg.com,.com,2194,100.0,active,0,100,90,98.0,low,train
PRD-001846,clothing,flipkart.com,.com,1370,100.0,active,0,100,90,98.0,low,train
PRD-001848,clothing,healthkart.com,.com,3733,100.0,active,0,100,90,98.0,low,train
PRD-001851,clothing,netmeds.com,.com,1928,100.0,active,1,100,90,98.0,low,train
PRD-001852,clothing,dealspoint.tech,.tech,207,28.36,active,2,50,80,45.18,medium,train
PRD-001853,clothing,priceburn.xyz,.xyz,471,64.52,active,2,50,50,57.26,medium,train
PRD-001854,clothing,priceburn.xyz,.xyz,75,10.27,redirect,3,0,50,15.14,high,train
PRD-001855,clothing,dealzone.info,.info,174,23.84,active,2,50,75,41.92,medium,train
PRD-001856,clothing,ajio.com,.com,3092,100.0,active,1,100,90,98.0,low,train
PRD-001857,clothing,fastdeal.pw,.pw,189,25.89,active,1,100,42,51.35,medium,train
PRD-001858,clothing,purplle.com,.com,2682,100.0,active,0,100,90,98.0,low,train
PRD-001860,clothing,flipkart.com,.com,560,76.71,active,0,100,90,86.36,low,train
PRD-001861,clothing,myshopindia.online,.online,146,20.0,active,2,50,80,41.0,medium,train
PRD-001862,clothing,electronicszone.ml,.ml,266,36.44,active,1,100,40,56.22,medium,train
PRD-001863,clothing,snapdeal.com,.com,1555,100.0,active,1,100,90,98.0,low,train
PRD-001864,clothing,nykaa.com,.com,2442,100.0,active,0,100,90,98.0,low,train
PRD-001865,clothing,flipkart.com,.com,831,100.0,active,0,100,90,98.0,low,train
PRD-001866,clothing,myntra.com,.com,3831,100.0,active,0,100,90,98.0,low,train
PRD-001867,clothing,buydirect.shop,.shop,230,31.51,active,2,50,82,47.15,medium,train
PRD-001868,clothing,shopnow24.io,.io,220,30.14,active,2,50,85,47.07,medium,train
PRD-001869,clothing,priceburn.xyz,.xyz,372,50.96,active,1,100,50,65.48,medium,train
PRD-001871,clothing,electronicszone.ml,.ml,303,41.51,active,1,100,40,58.75,medium,train
PRD-001872,clothing,myntra.com,.com,1147,100.0,active,0,100,90,98.0,low,train
PRD-001873,clothing,snapdeal.com,.com,867,100.0,active,1,100,90,98.0,low,train
PRD-001874,clothing,buynow365.store,.store,70,9.59,active,1,100,82,51.19,medium,train
PRD-001876,clothing,ajio.com,.com,1842,100.0,active,0,100,90,98.0,low,train
PRD-001878,clothing,ajio.com,.com,2362,100.0,active,1,100,90,98.0,low,train
PRD-001879,clothing,shopnow24.io,.io,315,43.15,active,2,50,85,53.58,medium,train
PRD-001880,clothing,myntra.com,.com,500,68.49,active,0,100,90,82.25,low,train
PRD-001882,clothing,tatacliq.com,.com,2576,100.0,active,1,100,90,98.0,low,train
PRD-001883,clothing,discountshop.top,.top,356,48.77,active,1,100,52,64.78,medium,train
PRD-001888,clothing,indiabuys.co,.co,324,44.38,active,0,100,85,69.19,medium,train
PRD-001890,clothing,myshopindia.online,.online,88,12.05,active,0,100,80,52.03,medium,train
PRD-001892,clothing,suppl-cheap.gq,.gq,468,64.11,active,2,50,40,55.05,medium,train
PRD-001896,clothing,buybest.biz,.biz,342,46.85,active,0,100,72,67.82,medium,train
PRD-001897,clothing,snapdeal.com,.com,3639,100.0,active,1,100,90,98.0,low,train
PRD-001898,clothing,ecommerce.shop,.shop,220,30.14,active,0,100,82,61.47,medium,train
PRD-001899,clothing,discountshop.top,.top,43,5.89,partial,4,0,52,13.35,high,train
PRD-001901,clothing,discountshop.top,.top,271,37.12,active,2,50,52,43.96,medium,train
PRD-001902,clothing,tatacliq.com,.com,1090,100.0,active,1,100,90,98.0,low,train
PRD-001904,clothing,shopnow24.io,.io,238,32.6,active,1,100,85,63.3,medium,train
PRD-001905,clothing,1mg.com,.com,3766,100.0,active,1,100,90,98.0,low,train
PRD-001906,clothing,bestprice99.tk,.tk,84,11.51,redirect,4,0,45,14.75,high,train
PRD-001907,clothing,flipkart.com,.com,792,100.0,active,0,100,90,98.0,low,train
PRD-001908,clothing,tatacliq.com,.com,2505,100.0,active,1,100,90,98.0,low,train
PRD-001910,clothing,ajio.com,.com,2821,100.0,active,0,100,90,98.0,low,train
PRD-001911,clothing,priceburn.xyz,.xyz,90,12.33,redirect,3,0,50,16.16,high,train
PRD-001912,clothing,purplle.com,.com,1416,100.0,active,0,100,90,98.0,low,train
PRD-001915,clothing,originaldeal.cc,.cc,83,11.37,redirect,3,0,55,16.68,high,train
PRD-001916,clothing,indiadeals.ws,.ws,77,10.55,redirect,3,0,70,19.27,high,train
PRD-001918,clothing,bestprice99.tk,.tk,475,65.07,active,2,50,45,56.53,medium,train
PRD-001919,clothing,megadiscount.ga,.ga,33,4.52,partial,4,0,42,10.66,high,train
PRD-001921,clothing,snapdeal.com,.com,1265,100.0,active,0,100,90,98.0,low,train
PRD-001922,clothing,flipkart.com,.com,3594,100.0,active,0,100,90,98.0,low,train
PRD-001924,clothing,dealzone.info,.info,261,35.75,active,0,100,75,62.88,medium,train
PRD-001925,clothing,buynow365.store,.store,344,47.12,active,1,100,82,69.96,medium,train
PRD-001926,clothing,purplle.com,.com,2996,100.0,active,0,100,90,98.0,low,train
PRD-001927,clothing,tatacliq.com,.com,2540,100.0,active,1,100,90,98.0,low,train
PRD-001930,clothing,indiadeals.ws,.ws,243,33.29,active,2,50,70,45.64,medium,train
PRD-001931,clothing,priceburn.xyz,.xyz,37,5.07,redirect,2,0,50,12.53,high,train
PRD-001932,clothing,1mg.com,.com,1468,100.0,active,0,100,90,98.0,low,train
PRD-001933,clothing,flipkart.com,.com,3859,100.0,active,1,100,90,98.0,low,train
PRD-001934,clothing,nykaa.com,.com,1573,100.0,active,0,100,90,98.0,low,train
PRD-001936,clothing,myntra.com,.com,489,66.99,active,1,100,90,81.49,low,train
PRD-001938,clothing,snapdeal.com,.com,2779,100.0,active,0,100,90,98.0,low,train
PRD-001939,clothing,mybrand.site,.site,259,35.48,active,0,100,65,60.74,medium,train
PRD-001942,clothing,discountshop.top,.top,365,50.0,active,2,50,52,50.4,medium,train
PRD-001943,clothing,purplle.com,.com,631,86.44,active,1,100,90,91.22,low,train
PRD-001944,clothing,healthkart.com,.com,1032,100.0,active,1,100,90,98.0,low,train
PRD-001946,clothing,cromaretail.com,.com,1395,100.0,active,0,100,90,98.0,low,train
PRD-001948,clothing,flipkart.com,.com,3380,100.0,active,1,100,90,98.0,low,train
PRD-001951,clothing,bestprice99.tk,.tk,373,51.1,active,1,100,45,64.55,medium,train
PRD-001953,clothing,ajio.com,.com,566,77.53,active,1,100,90,86.77,low,train
PRD-001955,clothing,brandedgoods.club,.club,270,36.99,active,1,100,58,60.09,medium,train
PRD-001956,clothing,discountshop.top,.top,411,56.3,active,1,100,52,68.55,medium,train
PRD-001957,clothing,dealzone.info,.info,314,43.01,active,1,100,75,66.51,medium,train
PRD-001960,clothing,bestbuys.digital,.digital,172,23.56,active,0,100,78,57.38,medium,train
PRD-001963,clothing,netmeds.com,.com,1995,100.0,active,1,100,90,98.0,low,train
PRD-001965,clothing,snapdeal.com,.com,1470,100.0,active,1,100,90,98.0,low,train
PRD-001966,clothing,indiabuys.co,.co,279,38.22,active,1,100,85,66.11,medium,train
PRD-001967,clothing,dealzone.info,.info,81,11.1,active,1,100,75,50.55,medium,train
PRD-001969,clothing,cheapmeds.xyz,.xyz,265,36.3,active,1,100,50,58.15,medium,train
PRD-001970,clothing,amazon.in,.in,2173,100.0,active,0,100,88,97.6,low,train
PRD-001972,clothing,nykaa.com,.com,2311,100.0,active,1,100,90,98.0,low,train
PRD-001973,clothing,tatacliq.com,.com,3363,100.0,active,1,100,90,98.0,low,train
PRD-001976,clothing,amazon.in,.in,1377,100.0,active,0,100,88,97.6,low,train
PRD-001977,clothing,shopnow24.io,.io,147,20.14,active,1,100,85,57.07,medium,train
PRD-001979,clothing,cheapmeds.xyz,.xyz,292,40.0,active,2,50,50,45.0,medium,train
PRD-001981,clothing,amazon.in,.in,1780,100.0,active,1,100,88,97.6,low,train
PRD-001982,clothing,electronicszone.ml,.ml,65,8.9,redirect,4,0,40,12.45,high,train
PRD-001984,clothing,healthkart.com,.com,1439,100.0,active,1,100,90,98.0,low,train
PRD-001985,clothing,purplle.com,.com,1652,100.0,active,1,100,90,98.0,low,train
PRD-001986,clothing,buybest.biz,.biz,166,22.74,active,1,100,72,55.77,medium,train
PRD-001987,clothing,buydirect.shop,.shop,334,45.75,active,1,100,82,69.28,medium,train
PRD-001988,clothing,1mg.com,.com,1641,100.0,active,0,100,90,98.0,low,train
PRD-001990,clothing,shopfast.vip,.vip,255,34.93,active,2,50,50,42.47,medium,train
PRD-001991,clothing,indiabuys.co,.co,124,16.99,active,2,50,85,40.49,medium,train
PRD-001992,clothing,cultfit.com,.com,3142,100.0,active,0,100,90,98.0,low,train
PRD-001993,clothing,bestprice99.tk,.tk,289,39.59,active,1,100,45,58.79,medium,train
PRD-001994,clothing,buydirect.shop,.shop,306,41.92,active,0,100,82,67.36,medium,train
PRD-001997,clothing,snapdeal.com,.com,590,80.82,active,0,100,90,88.41,low,train
PRD-001999,clothing,flipkart.com,.com,1845,100.0,active,1,100,90,98.0,low,train
PRD-002001,clothing,cultfit.com,.com,872,100.0,active,1,100,90,98.0,low,train
PRD-002002,clothing,shopfast.vip,.vip,323,44.25,active,2,50,50,47.12,medium,train
PRD-002003,clothing,dealstoday.space,.space,294,40.27,active,1,100,60,62.14,medium,train
PRD-002004,clothing,amazon.in,.in,1564,100.0,active,1,100,88,97.6,low,train
PRD-002005,clothing,brandshop.fun,.fun,453,62.05,active,2,50,55,57.03,medium,train
PRD-002006,clothing,cultfit.com,.com,1015,100.0,active,0,100,90,98.0,low,train
PRD-002007,clothing,purplle.com,.com,2640,100.0,active,0,100,90,98.0,low,train
PRD-002008,clothing,amazon.in,.in,1614,100.0,active,0,100,88,97.6,low,train
PRD-002009,clothing,bestprice99.tk,.tk,411,56.3,active,1,100,45,67.15,medium,train
PRD-002010,clothing,mybrand.site,.site,217,29.73,active,0,100,65,57.86,medium,train
PRD-002011,clothing,netmeds.com,.com,2399,100.0,active,0,100,90,98.0,low,train
PRD-002012,clothing,purplle.com,.com,1684,100.0,active,0,100,90,98.0,low,train
PRD-002013,clothing,netmeds.com,.com,3402,100.0,active,1,100,90,98.0,low,train
PRD-002015,clothing,brandedgoods.club,.club,33,4.52,redirect,4,0,58,13.86,high,train
PRD-002016,clothing,dealzone.info,.info,166,22.74,active,2,50,75,41.37,medium,train
PRD-002017,clothing,myntra.com,.com,1354,100.0,active,0,100,90,98.0,low,train
PRD-002020,clothing,cultfit.com,.com,3718,100.0,active,1,100,90,98.0,low,train
PRD-002022,clothing,healthkart.com,.com,1171,100.0,active,0,100,90,98.0,low,train
PRD-002025,clothing,brandshop.fun,.fun,353,48.36,active,2,50,55,50.18,medium,train
PRD-002027,clothing,shopindia.live,.live,321,43.97,active,2,50,62,49.39,medium,train
PRD-002029,clothing,topbrands.cf,.cf,21,2.88,partial,3,0,42,9.84,high,train
PRD-002031,clothing,bestbuys.digital,.digital,178,24.38,active,1,100,78,57.79,medium,train
PRD-002032,clothing,bestbuys.digital,.digital,108,14.79,active,1,100,78,53.0,medium,train
PRD-002035,clothing,electronicszone.ml,.ml,81,11.1,redirect,3,0,40,13.55,high,train
PRD-002036,clothing,suppl-cheap.gq,.gq,209,28.63,active,1,100,40,52.32,medium,train
PRD-002037,clothing,shopindia.live,.live,160,21.92,active,1,100,62,53.36,medium,train
PRD-002038,clothing,mybrand.site,.site,133,18.22,active,1,100,65,52.11,medium,train
PRD-002039,clothing,amazon.in,.in,2639,100.0,active,1,100,88,97.6,low,train
PRD-002040,clothing,megadiscount.ga,.ga,455,62.33,active,2,50,42,54.56,medium,train
PRD-002041,clothing,shopindia.live,.live,246,33.7,active,2,50,62,44.25,medium,train
PRD-002044,clothing,purplle.com,.com,1565,100.0,active,0,100,90,98.0,low,train
PRD-002046,clothing,snapdeal.com,.com,1185,100.0,active,0,100,90,98.0,low,train
PRD-002047,clothing,reliancedigital.in,.in,591,80.96,active,1,100,88,88.08,low,train
PRD-002048,clothing,healthkart.com,.com,781,100.0,active,0,100,90,98.0,low,train
PRD-002049,clothing,shopfast.vip,.vip,85,11.64,partial,5,0,50,15.82,high,train
PRD-002050,clothing,topbrands.cf,.cf,338,46.3,active,2,50,42,46.55,medium,train
PRD-002051,clothing,priceburn.xyz,.xyz,347,47.53,active,2,50,50,48.77,medium,train
PRD-002053,clothing,snapdeal.com,.com,3693,100.0,active,1,100,90,98.0,low,train
PRD-002055,clothing,amazon.in,.in,3929,100.0,active,1,100,88,97.6,low,train
PRD-002056,clothing,dealzone.info,.info,104,14.25,active,1,100,75,52.12,medium,train
PRD-002057,clothing,fastdeal.pw,.pw,265,36.3,active,2,50,42,41.55,medium,train
PRD-002058,clothing,brandshop.fun,.fun,91,12.47,redirect,2,0,55,17.23,high,train
PRD-002059,clothing,buydirect.shop,.shop,335,45.89,active,2,50,82,54.35,medium,train
PRD-002062,clothing,cheapmeds.xyz,.xyz,35,4.79,partial,4,0,50,12.4,high,train
PRD-002063,clothing,amazon.in,.in,2015,100.0,active,1,100,88,97.6,low,train
PRD-002064,clothing,myshopindia.online,.online,231,31.64,active,0,100,80,61.82,medium,train
PRD-002065,clothing,flipkart.com,.com,582,79.73,active,1,100,90,87.86,low,train
PRD-002066,clothing,brandedgoods.club,.club,366,50.14,active,1,100,58,66.67,medium,train
PRD-002068,clothing,myntra.com,.com,1868,100.0,active,0,100,90,98.0,low,train
PRD-002070,clothing,cultfit.com,.com,833,100.0,active,0,100,90,98.0,low,train
PRD-002071,clothing,flipkart.com,.com,853,100.0,active,1,100,90,98.0,low,train
PRD-002074,clothing,reliancedigital.in,.in,2266,100.0,active,1,100,88,97.6,low,train
PRD-002077,clothing,priceburn.xyz,.xyz,35,4.79,redirect,2,0,50,12.4,high,train
PRD-002078,clothing,ecommerce.shop,.shop,261,35.75,active,2,50,82,49.28,medium,train
PRD-002079,clothing,bestbuys.digital,.digital,242,33.15,active,1,100,78,62.18,medium,train
PRD-002080,clothing,originaldeal.cc,.cc,72,9.86,redirect,5,0,55,15.93,high,train
PRD-002081,clothing,amazon.in,.in,3147,100.0,active,0,100,88,97.6,low,train
PRD-002082,clothing,reliancedigital.in,.in,3307,100.0,active,0,100,88,97.6,low,train
PRD-002085,clothing,fastdeal.pw,.pw,410,56.16,active,2,50,42,51.48,medium,train
PRD-002086,clothing,amazon.in,.in,3355,100.0,active,1,100,88,97.6,low,train
PRD-002088,clothing,tatacliq.com,.com,3575,100.0,active,0,100,90,98.0,low,train
PRD-002090,clothing,reliancedigital.in,.in,667,91.37,active,0,100,88,93.28,low,train
PRD-002091,clothing,indiadeals.ws,.ws,28,3.84,partial,4,0,70,15.92,high,train
PRD-002093,clothing,topbrands.cf,.cf,183,25.07,active,1,100,42,50.93,medium,train
PRD-002094,clothing,megadiscount.ga,.ga,59,8.08,partial,5,0,42,12.44,high,train
PRD-002096,clothing,bestbuys.digital,.digital,348,47.67,active,0,100,78,69.44,medium,train
PRD-002098,clothing,priceburn.xyz,.xyz,41,5.62,partial,5,0,50,12.81,high,train
PRD-002099,clothing,indiadeals.ws,.ws,5,0.68,redirect,3,0,70,14.34,high,train
PRD-002100,clothing,nykaa.com,.com,2963,100.0,active,1,100,90,98.0,low,train
PRD-002101,clothing,buybest.biz,.biz,96,13.15,active,0,100,72,50.98,medium,train
PRD-002102,clothing,brandedgoods.club,.club,352,48.22,active,1,100,58,65.71,medium,train
PRD-002103,clothing,topdeals.co,.co,140,19.18,active,0,100,85,56.59,medium,train
PRD-002104,clothing,megadiscount.ga,.ga,461,63.15,active,2,50,42,54.98,medium,train
PRD-002106,clothing,purplle.com,.com,1503,100.0,active,0,100,90,98.0,low,train
PRD-002109,clothing,ajio.com,.com,2420,100.0,active,1,100,90,98.0,low,train
PRD-002111,clothing,meesho.com,.com,1551,100.0,active,1,100,90,98.0,low,train
PRD-002112,clothing,meesho.com,.com,2758,100.0,active,0,100,90,98.0,low,train
PRD-002113,clothing,priceburn.xyz,.xyz,226,30.96,active,2,50,50,40.48,medium,train
PRD-002115,clothing,dealspoint.tech,.tech,272,37.26,active,0,100,80,64.63,medium,train
PRD-002117,clothing,amazon.in,.in,1534,100.0,active,1,100,88,97.6,low,train
PRD-002119,clothing,bestbuys.digital,.digital,338,46.3,active,2,50,78,53.75,medium,train
PRD-002120,clothing,megadiscount.ga,.ga,490,67.12,active,2,50,42,56.96,medium,train
PRD-002121,clothing,bestprice99.tk,.tk,38,5.21,partial,3,0,45,11.6,high,train
PRD-002123,clothing,netmeds.com,.com,2022,100.0,active,1,100,90,98.0,low,train
PRD-002124,clothing,dealzone.info,.info,287,39.32,active,2,50,75,49.66,medium,train
PRD-002125,clothing,shopindia.live,.live,224,30.68,active,1,100,62,57.74,medium,train
PRD-002126,clothing,mybrand.site,.site,311,42.6,active,2,50,65,49.3,medium,train
PRD-002128,clothing,nykaa.com,.com,2638,100.0,active,0,100,90,98.0,low,train
PRD-002130,clothing,dealzone.info,.info,245,33.56,active,2,50,75,46.78,medium,train
PRD-002131,clothing,1mg.com,.com,1275,100.0,active,0,100,90,98.0,low,train
PRD-002132,clothing,shopfast.vip,.vip,335,45.89,active,1,100,50,62.95,medium,train
PRD-002133,clothing,amazon.in,.in,3925,100.0,active,1,100,88,97.6,low,train
PRD-002135,clothing,originaldeal.cc,.cc,44,6.03,redirect,2,0,55,14.01,high,train
PRD-002137,clothing,netmeds.com,.com,1840,100.0,active,0,100,90,98.0,low,train
PRD-002138,clothing,megadiscount.ga,.ga,68,9.32,partial,5,0,42,13.06,high,train
PRD-002139,clothing,bestprice99.tk,.tk,383,52.47,active,2,50,45,50.23,medium,train
PRD-002140,clothing,shopnow24.io,.io,321,43.97,active,0,100,85,68.99,medium,train
PRD-002141,clothing,electronicszone.ml,.ml,381,52.19,active,1,100,40,64.1,medium,train
PRD-002142,clothing,healthkart.com,.com,3117,100.0,active,1,100,90,98.0,low,train
PRD-002143,clothing,nykaa.com,.com,528,72.33,active,0,100,90,84.16,low,train
PRD-002144,clothing,nykaa.com,.com,3201,100.0,active,0,100,90,98.0,low,train
PRD-002146,clothing,ecommerce.shop,.shop,183,25.07,active,0,100,82,58.93,medium,train
PRD-002147,clothing,dealzone.info,.info,61,8.36,active,1,100,75,49.18,medium,train
PRD-002149,clothing,amazon.in,.in,3351,100.0,active,1,100,88,97.6,low,train
PRD-002150,clothing,dealstoday.space,.space,59,8.08,partial,5,0,60,16.04,high,train
PRD-002151,clothing,reliancedigital.in,.in,3852,100.0,active,0,100,88,97.6,low,train
PRD-002154,clothing,myshopindia.online,.online,76,10.41,active,1,100,80,51.21,medium,train
PRD-002155,clothing,meesho.com,.com,2051,100.0,active,1,100,90,98.0,low,train
PRD-002156,clothing,1mg.com,.com,515,70.55,active,0,100,90,83.27,low,train
PRD-002157,clothing,purplle.com,.com,1026,100.0,active,0,100,90,98.0,low,train
PRD-002158,clothing,bestbuys.digital,.digital,313,42.88,active,2,50,78,52.04,medium,train
PRD-002159,clothing,healthkart.com,.com,1409,100.0,active,1,100,90,98.0,low,train
PRD-002160,clothing,snapdeal.com,.com,2145,100.0,active,1,100,90,98.0,low,train
PRD-002162,clothing,snapdeal.com,.com,3998,100.0,active,0,100,90,98.0,low,train
PRD-002163,clothing,shopindia.live,.live,184,25.21,active,1,100,62,55.0,medium,train
PRD-002165,clothing,flipkart.com,.com,1966,100.0,active,0,100,90,98.0,low,train
PRD-002166,clothing,flipkart.com,.com,2653,100.0,active,1,100,90,98.0,low,train
PRD-002167,clothing,amazon.in,.in,1843,100.0,active,1,100,88,97.6,low,train
PRD-002168,clothing,snapdeal.com,.com,700,95.89,active,1,100,90,95.95,low,train
