product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-001364,electronics,dealstoday.space,.space,333,45.62,active,1,100,60,64.81,medium,test
PRD-001365,electronics,brandshop.io,.io,309,42.33,active,1,100,85,68.16,medium,train
PRD-001366,electronics,mybrand.site,.site,136,18.63,active,0,100,65,52.32,medium,train
PRD-001367,electronics,brandshop.fun,.fun,78,10.68,partial,5,0,55,16.34,high,train
PRD-001368,electronics,brandshop.io,.io,264,36.16,active,1,100,85,65.08,medium,test
PRD-001369,electronics,shopnow24.io,.io,267,36.58,active,2,50,85,50.29,medium,train
PRD-001370,electronics,cultfit.com,.com,2852,100.0,active,0,100,90,98.0,low,train
PRD-001371,electronics,electronicszone.ml,.ml,23,3.15,redirect,4,0,40,9.58,high,train
PRD-001372,electronics,megadiscount.ga,.ga,52,7.12,redirect,3,0,42,11.96,high,val
PRD-001373,electronics,bestprice99.tk,.tk,78,10.68,partial,5,0,45,14.34,high,train
PRD-001374,electronics,bestprice99.tk,.tk,443,60.68,active,1,100,45,69.34,medium,val
PRD-001375,electronics,cheapmeds.xyz,.xyz,428,58.63,active,1,100,50,69.32,medium,train
PRD-001376,electronics,shopkart-india.store,.store,201,27.53,active,2,50,82,45.17,medium,train
PRD-001377,electronics,originaldeal.cc,.cc,336,46.03,active,1,100,55,64.01,medium,train
PRD-001378,electronics,shopfast.vip,.vip,185,25.34,active,1,100,50,52.67,medium,train
PRD-001379,electronics,myshopindia.online,.online,269,36.85,active,2,50,80,49.42,medium,train
PRD-001380,electronics,brandshop.fun,.fun,245,33.56,active,2,50,55,42.78,medium,train
PRD-001381,electronics,suppl-cheap.gq,.gq,362,49.59,active,2,50,40,47.79,medium,train
PRD-001382,electronics,brandedgoods.club,.club,425,58.22,active,2,50,58,55.71,medium,train
PRD-001383,electronics,tatacliq.com,.com,2049,100.0,active,1,100,90,98.0,low,test
PRD-001384,electronics,originaldeal.cc,.cc,330,45.21,active,2,50,55,48.6,medium,test
PRD-001385,electronics,electronicszone.ml,.ml,380,52.05,active,1,100,40,64.03,medium,train
PRD-001386,electronics,bestprice99.tk,.tk,98,13.42,redirect,3,0,45,15.71,high,train
PRD-001387,electronics,brandshop.io,.io,233,31.92,active,0,100,85,62.96,medium,val
PRD-001388,electronics,megadiscount.ga,.ga,39,5.34,partial,3,0,42,11.07,high,train
PRD-001389,electronics,cromaretail.com,.com,2512,100.0,active,0,100,90,98.0,low,train
PRD-001390,electronics,shopkart-india.store,.store,213,29.18,active,2,50,82,45.99,medium,train
PRD-001391,electronics,priceburn.xyz,.xyz,350,47.95,active,2,50,50,48.97,medium,train
PRD-001392,electronics,dealstoday.space,.space,263,36.03,active,2,50,60,45.01,medium,train
PRD-001393,electronics,topbrands.cf,.cf,115,15.75,redirect,3,0,42,16.28,high,train
PRD-001394,electronics,indiadeals.ws,.ws,119,16.3,active,1,100,70,52.15,medium,train
PRD-001395,electronics,healthkart.com,.com,532,72.88,active,0,100,90,84.44,low,val
PRD-001396,electronics,brandedgoods.club,.club,93,12.74,partial,4,0,58,17.97,high,test
PRD-001397,electronics,buydirect.shop,.shop,119,16.3,active,1,100,82,54.55,medium,train
PRD-001398,electronics,discountshop.top,.top,117,16.03,redirect,2,0,52,18.41,high,val
PRD-001399,electronics,dealzone.info,.info,236,32.33,active,1,100,75,61.16,medium,val
PRD-001400,electronics,suppl-cheap.gq,.gq,73,10.0,redirect,5,0,40,13.0,high,val
PRD-001401,electronics,tatacliq.com,.com,1306,100.0,active,0,100,90,98.0,low,train
PRD-001402,electronics,cheapmeds.xyz,.xyz,304,41.64,active,1,100,50,60.82,medium,val
PRD-001403,electronics,brandedgoods.club,.club,230,31.51,active,2,50,58,42.35,medium,train
PRD-001404,electronics,priceburn.xyz,.xyz,71,9.73,partial,4,0,50,14.86,high,train
PRD-001405,electronics,topbrands.cf,.cf,87,11.92,partial,5,0,42,14.36,high,train
PRD-001406,electronics,megadiscount.ga,.ga,60,8.22,partial,5,0,42,12.51,high,train
PRD-001407,electronics,bestbuys.digital,.digital,211,28.9,active,1,100,78,60.05,medium,train
PRD-001408,electronics,bestprice99.tk,.tk,19,2.6,partial,5,0,45,10.3,high,train
PRD-001409,electronics,shopfast.vip,.vip,108,14.79,partial,5,0,50,17.4,high,train
PRD-001410,electronics,brandshop.io,.io,195,26.71,active,2,50,85,45.36,medium,train
PRD-001411,electronics,dealspoint.tech,.tech,114,15.62,active,1,100,80,53.81,medium,val
PRD-001412,electronics,topbrands.cf,.cf,11,1.51,redirect,3,0,42,9.15,high,train
PRD-001413,electronics,indiabuys.co,.co,175,23.97,active,2,50,85,43.99,medium,train
PRD-001414,electronics,amazon.in,.in,1521,100.0,active,1,100,88,97.6,low,train
PRD-001415,electronics,brandedgoods.club,.club,66,9.04,redirect,4,0,58,16.12,high,train
PRD-001416,electronics,ecommerce.shop,.shop,311,42.6,active,1,100,82,67.7,medium,val
PRD-001417,electronics,ajio.com,.com,810,100.0,active,0,100,90,98.0,low,test
PRD-001418,electronics,myntra.com,.com,1963,100.0,active,1,100,90,98.0,low,train
PRD-001419,electronics,discountshop.top,.top,85,11.64,partial,5,0,52,16.22,high,train
PRD-001420,electronics,brandshop.io,.io,301,41.23,active,0,100,85,67.62,medium,train
PRD-001421,electronics,priceburn.xyz,.xyz,29,3.97,partial,2,0,50,11.99,high,test
PRD-001422,electronics,shopindia.live,.live,144,19.73,active,0,100,62,52.26,medium,train
PRD-001423,electronics,topdeals.co,.co,180,24.66,active,1,100,85,59.33,medium,train
PRD-001424,electronics,mybrand.site,.site,272,37.26,active,0,100,65,61.63,medium,train
PRD-001425,electronics,myshopindia.online,.online,252,34.52,active,2,50,80,48.26,medium,train
PRD-001426,electronics,shopnow24.io,.io,277,37.95,active,0,100,85,65.97,medium,train
PRD-001427,electronics,flipkart.com,.com,1854,100.0,active,1,100,90,98.0,low,val
PRD-001428,electronics,megadiscount.ga,.ga,16,2.19,partial,5,0,42,9.5,high,train
PRD-001429,electronics,amazon.in,.in,2141,100.0,active,0,100,88,97.6,low,train
PRD-001430,electronics,shopkart-india.store,.store,317,43.42,active,2,50,82,53.11,medium,train
PRD-001431,electronics,dealspoint.tech,.tech,110,15.07,active,0,100,80,53.53,medium,train
PRD-001432,electronics,mybrand.site,.site,134,18.36,active,1,100,65,52.18,medium,test
PRD-001433,electronics,cheapmeds.xyz,.xyz,52,7.12,partial,3,0,50,13.56,high,train
PRD-001434,electronics,amazon.in,.in,3149,100.0,active,0,100,88,97.6,low,train
PRD-001435,electronics,reliancedigital.in,.in,2207,100.0,active,0,100,88,97.6,low,test
PRD-001436,electronics,ajio.com,.com,1505,100.0,active,1,100,90,98.0,low,train
PRD-001437,electronics,brandedgoods.club,.club,309,42.33,active,2,50,58,47.76,medium,train
PRD-001438,electronics,cromaretail.com,.com,3653,100.0,active,1,100,90,98.0,low,train
PRD-001439,electronics,dealstoday.space,.space,141,19.32,active,1,100,60,51.66,medium,train
PRD-001440,electronics,tatacliq.com,.com,3040,100.0,active,0,100,90,98.0,low,val
PRD-001441,clothing,netmeds.com,.com,3820,100.0,active,1,100,90,98.0,low,val
PRD-001442,clothing,indiadeals.ws,.ws,235,32.19,active,1,100,70,60.1,medium,val
PRD-001443,clothing,dealstoday.space,.space,116,15.89,active,1,100,60,49.95,medium,train
PRD-001444,clothing,reliancedigital.in,.in,2796,100.0,active,0,100,88,97.6,low,val
PRD-001445,clothing,brandshop.fun,.fun,62,8.49,partial,2,0,55,15.25,high,val
PRD-001446,clothing,tatacliq.com,.com,2618,100.0,active,1,100,90,98.0,low,train
PRD-001447,clothing,flipkart.com,.com,1052,100.0,active,1,100,90,98.0,low,train
PRD-001448,clothing,bestbuys.digital,.digital,89,12.19,active,0,100,78,51.7,medium,train
PRD-001449,clothing,snapdeal.com,.com,3499,100.0,active,1,100,90,98.0,low,train
PRD-001450,clothing,netmeds.com,.com,2746,100.0,active,1,100,90,98.0,low,train
PRD-001451,clothing,snapdeal.com,.com,2736,100.0,active,0,100,90,98.0,low,train
PRD-001452,clothing,topdeals.co,.co,289,39.59,active,1,100,85,66.79,medium,train
PRD-001453,clothing,purplle.com,.com,1315,100.0,active,1,100,90,98.0,low,train
PRD-001454,clothing,amazon.in,.in,2382,100.0,active,1,100,88,97.6,low,val
PRD-001455,clothing,1mg.com,.com,1508,100.0,active,1,100,90,98.0,low,train
PRD-001456,clothing,meesho.com,.com,1652,100.0,active,1,100,90,98.0,low,train
PRD-001457,clothing,flipkart.com,.com,3623,100.0,active,0,100,90,98.0,low,train
PRD-001458,clothing,shopfast.vip,.vip,105,14.38,redirect,4,0,50,17.19,high,val
PRD-001459,clothing,megadiscount.ga,.ga,319,43.7,active,2,50,42,45.25,medium,train
PRD-001460,clothing,myntra.com,.com,783,100.0,active,0,100,90,98.0,low,train
PRD-001461,clothing,ajio.com,.com,582,79.73,active,0,100,90,87.86,low,val
PRD-001462,clothing,cultfit.com,.com,3250,100.0,active,0,100,90,98.0,low,train
PRD-001463,clothing,netmeds.com,.com,804,100.0,active,0,100,90,98.0,low,train
PRD-001464,clothing,ajio.com,.com,1980,100.0,active,1,100,90,98.0,low,test
PRD-001465,clothing,snapdeal.com,.com,1496,100.0,active,1,100,90,98.0,low,train
PRD-001466,clothing,fastdeal.pw,.pw,237,32.47,active,1,100,42,54.63,medium,train
PRD-001467,clothing,nykaa.com,.com,3221,100.0,active,0,100,90,98.0,low,train
PRD-001468,clothing,ajio.com,.com,2099,100.0,active,1,100,90,98.0,low,train
PRD-001469,clothing,netmeds.com,.com,2785,100.0,active,0,100,90,98.0,low,train
PRD-001470,clothing,indiabuys.co,.co,173,23.7,active,2,50,85,43.85,medium,train
PRD-001471,clothing,indiadeals.ws,.ws,230,31.51,active,2,50,70,44.75,medium,train
PRD-001472,clothing,discountshop.top,.top,486,66.58,active,2,50,52,58.69,medium,train
PRD-001473,clothing,discountshop.top,.top,84,11.51,partial,3,0,52,16.15,high,test
PRD-001474,clothing,purplle.com,.com,1024,100.0,active,1,100,90,98.0,low,test
PRD-001475,clothing,flipkart.com,.com,2337,100.0,active,0,100,90,98.0,low,train
PRD-001476,clothing,shopnow24.io,.io,279,38.22,active,1,100,85,66.11,medium,train
PRD-001477,clothing,cultfit.com,.com,2651,100.0,active,1,100,90,98.0,low,train
PRD-001478,clothing,dealspoint.tech,.tech,138,18.9,active,1,100,80,55.45,medium,val
PRD-001479,clothing,1mg.com,.com,1647,100.0,active,0,100,90,98.0,low,train
PRD-001480,clothing,reliancedigital.in,.in,2574,100.0,active,0,100,88,97.6,low,val
PRD-001481,clothing,nykaa.com,.com,1018,100.0,active,0,100,90,98.0,low,train
PRD-001482,clothing,cromaretail.com,.com,2200,100.0,active,1,100,90,98.0,low,train
PRD-001483,clothing,shopfast.vip,.vip,482,66.03,active,2,50,50,58.01,medium,train
PRD-001484,clothing,shopfast.vip,.vip,23,3.15,partial,2,0,50,11.58,high,val
PRD-001485,clothing,shopfast.vip,.vip,426,58.36,active,1,100,50,69.18,medium,train
PRD-001486,clothing,indiadeals.ws,.ws,392,53.7,active,2,50,70,55.85,medium,train
PRD-001487,clothing,bestbuys.digital,.digital,253,34.66,active,2,50,78,47.93,medium,train
PRD-001488,clothing,shopindia.live,.live,141,19.32,active,1,100,62,52.06,medium,train
PRD-001489,clothing,nykaa.com,.com,854,100.0,active,1,100,90,98.0,low,train
PRD-001490,clothing,flipkart.com,.com,3020,100.0,active,0,100,90,98.0,low,train
PRD-001491,clothing,mybrand.site,.site,188,25.75,active,0,100,65,55.88,medium,test
PRD-001492,clothing,fastdeal.pw,.pw,21,2.88,partial,4,0,42,9.84,high,test
PRD-001493,clothing,brandshop.io,.io,101,13.84,active,0,100,85,53.92,medium,val
PRD-001494,clothing,topdeals.co,.co,226,30.96,active,0,100,85,62.48,medium,test
PRD-001495,clothing,dealstoday.space,.space,315,43.15,active,1,100,60,63.58,medium,train
PRD-001496,clothing,indiabuys.co,.co,115,15.75,active,1,100,85,54.88,medium,train
PRD-001497,clothing,electronicszone.ml,.ml,223,30.55,active,1,100,40,53.27,medium,train
PRD-001498,clothing,flipkart.com,.com,3762,100.0,active,0,100,90,98.0,low,train
PRD-001499,clothing,cromaretail.com,.com,1795,100.0,active,0,100,90,98.0,low,train
PRD-001500,clothing,cultfit.com,.com,3034,100.0,active,1,100,90,98.0,low,val
PRD-001501,clothing,nykaa.com,.com,2895,100.0,active,1,100,90,98.0,low,train
PRD-001502,clothing,indiabuys.co,.co,204,27.95,active,2,50,85,45.97,medium,train
PRD-001503,clothing,dealstoday.space,.space,283,38.77,active,2,50,60,46.38,medium,val
PRD-001504,clothing,dealzone.info,.info,261,35.75,active,0,100,75,62.88,medium,train
PRD-001505,clothing,ajio.com,.com,3154,100.0,active,1,100,90,98.0,low,train
PRD-001506,clothing,snapdeal.com,.com,2948,100.0,active,1,100,90,98.0,low,train
PRD-001507,clothing,cultfit.com,.com,379,51.92,active,1,100,90,73.96,low,train
PRD-001508,clothing,originaldeal.cc,.cc,362,49.59,active,2,50,55,50.79,medium,test
PRD-001509,clothing,topbrands.cf,.cf,114,15.62,redirect,3,0,42,16.21,high,train
PRD-001510,clothing,amazon.in,.in,3611,100.0,active,1,100,88,97.6,low,train
PRD-001511,clothing,snapdeal.com,.com,2674,100.0,active,1,100,90,98.0,low,train
PRD-001512,clothing,purplle.com,.com,2085,100.0,active,0,100,90,98.0,low,val
PRD-001513,clothing,originaldeal.cc,.cc,78,10.68,partial,4,0,55,16.34,high,test
PRD-001514,clothing,snapdeal.com,.com,1021,100.0,active,0,100,90,98.0,low,train
PRD-001515,clothing,priceburn.xyz,.xyz,158,21.64,active,1,100,50,50.82,medium,val
PRD-001516,clothing,discountshop.top,.top,326,44.66,active,2,50,52,47.73,medium,train
PRD-001517,clothing,reliancedigital.in,.in,2843,100.0,active,0,100,88,97.6,low,train
PRD-001518,clothing,indiabuys.co,.co,175,23.97,active,2,50,85,43.99,medium,test
PRD-001519,clothing,shopnow24.io,.io,311,42.6,active,1,100,85,68.3,medium,val
PRD-001520,clothing,1mg.com,.com,2939,100.0,active,0,100,90,98.0,low,train
PRD-001521,clothing,flipkart.com,.com,2492,100.0,active,0,100,90,98.0,low,train
PRD-001522,clothing,shopfast.vip,.vip,21,2.88,partial,5,0,50,11.44,high,test
PRD-001523,clothing,healthkart.com,.com,3940,100.0,active,0,100,90,98.0,low,test
PRD-001524,clothing,cultfit.com,.com,2194,100.0,active,1,100,90,98.0,low,test
PRD-001525,clothing,myntra.com,.com,3595,100.0,active,1,100,90,98.0,low,train
PRD-001526,clothing,meesho.com,.com,2831,100.0,active,1,100,90,98.0,low,train
PRD-001527,clothing,healthkart.com,.com,1308,100.0,active,1,100,90,98.0,low,train
PRD-001528,clothing,netmeds.com,.com,3174,100.0,active,1,100,90,98.0,low,train
PRD-001529,clothing,fastdeal.pw,.pw,426,58.36,active,1,100,42,67.58,medium,train
PRD-001530,clothing,shopindia.live,.live,272,37.26,active,2,50,62,46.03,medium,train
PRD-001531,clothing,flipkart.com,.com,3378,100.0,active,1,100,90,98.0,low,train
PRD-001532,clothing,flipkart.com,.com,3294,100.0,active,1,100,90,98.0,low,train
PRD-001533,clothing,shopfast.vip,.vip,113,15.48,active,1,100,50,47.74,medium,train
PRD-001534,clothing,myntra.com,.com,3283,100.0,active,0,100,90,98.0,low,train
PRD-001535,clothing,amazon.in,.in,2925,100.0,active,1,100,88,97.6,low,test
PRD-001536,clothing,healthkart.com,.com,3120,100.0,active,1,100,90,98.0,low,train
PRD-001537,clothing,1mg.com,.com,1012,100.0,active,1,100,90,98.0,low,train
PRD-001538,clothing,netmeds.com,.com,2575,100.0,active,1,100,90,98.0,low,test
PRD-001539,clothing,purplle.com,.com,1639,100.0,active,0,100,90,98.0,low,train
PRD-001540,clothing,brandshop.fun,.fun,348,47.67,active,2,50,55,49.84,medium,train
PRD-001541,clothing,originaldeal.cc,.cc,411,56.3,active,1,100,55,69.15,medium,train
PRD-001542,clothing,shopkart-india.store,.store,171,23.42,active,1,100,82,58.11,medium,test
PRD-001543,clothing,topdeals.co,.co,333,45.62,active,0,100,85,69.81,medium,train
PRD-001544,clothing,myshopindia.online,.online,241,33.01,active,0,100,80,62.51,medium,train
PRD-001545,clothing,mybrand.site,.site,286,39.18,active,2,50,65,47.59,medium,val
PRD-001546,clothing,myshopindia.online,.online,271,37.12,active,1,100,80,64.56,medium,train
PRD-001547,clothing,indiabuys.co,.co,280,38.36,active,1,100,85,66.18,medium,train
PRD-001548,clothing,cultfit.com,.com,497,68.08,active,1,100,90,82.04,low,val
PRD-001549,clothing,indiabuys.co,.co,292,40.0,active,1,100,85,67.0,medium,train
PRD-001550,clothing,snapdeal.com,.com,3403,100.0,active,1,100,90,98.0,low,test
PRD-001551,clothing,ecommerce.shop,.shop,330,45.21,active,2,50,82,54.0,medium,test
PRD-001552,clothing,snapdeal.com,.com,2744,100.0,active,0,100,90,98.0,low,train
PRD-001553,clothing,tatacliq.com,.com,1126,100.0,active,0,100,90,98.0,low,test
PRD-001554,clothing,shopindia.live,.live,67,9.18,active,1,100,62,46.99,medium,train
PRD-001555,clothing,dealzone.info,.info,250,34.25,active,0,100,75,62.12,medium,train
PRD-001556,clothing,amazon.in,.in,452,61.92,active,1,100,88,78.56,low,train
PRD-001557,clothing,snapdeal.com,.com,1470,100.0,active,0,100,90,98.0,low,train
PRD-001558,clothing,meesho.com,.com,838,100.0,active,0,100,90,98.0,low,test
PRD-001559,clothing,myntra.com,.com,3741,100.0,active,0,100,90,98.0,low,val
PRD-001560,clothing,ajio.com,.com,646,88.49,active,1,100,90,92.25,low,train
PRD-001561,clothing,netmeds.com,.com,2185,100.0,active,1,100,90,98.0,low,train
PRD-001562,clothing,snapdeal.com,.com,2307,100.0,active,1,100,90,98.0,low,train
PRD-001563,clothing,cheapmeds.xyz,.xyz,390,53.42,active,2,50,50,51.71,medium,train
PRD-001564,clothing,megadiscount.ga,.ga,71,9.73,partial,4,0,42,13.26,high,val
PRD-001565,clothing,mybrand.site,.site,345,47.26,active,1,100,65,66.63,medium,train
PRD-001566,clothing,shopfast.vip,.vip,227,31.1,active,2,50,50,40.55,medium,train
PRD-001567,clothing,reliancedigital.in,.in,1579,100.0,active,0,100,88,97.6,low,train
PRD-001568,clothing,healthkart.com,.com,2212,100.0,active,1,100,90,98.0,low,train
PRD-001569,clothing,shopkart-india.store,.store,160,21.92,active,1,100,82,57.36,medium,train
PRD-001570,clothing,purplle.com,.com,2303,100.0,active,0,100,90,98.0,low,train
PRD-001571,clothing,shopindia.live,.live,233,31.92,active,1,100,62,58.36,medium,train
PRD-001572,clothing,megadiscount.ga,.ga,8,1.1,partial,3,0,42,8.95,high,train
PRD-001573,clothing,megadiscount.ga,.ga,80,10.96,partial,5,0,42,13.88,high,val
PRD-001574,clothing,brandshop.io,.io,139,19.04,active,0,100,85,56.52,medium,val
PRD-001575,clothing,discountshop.top,.top,458,62.74,active,2,50,52,56.77,medium,train
PRD-001576,clothing,nykaa.com,.com,2426,100.0,active,0,100,90,98.0,low,train
PRD-001577,clothing,amazon.in,.in,3157,100.0,active,0,100,88,97.6,low,test
PRD-001578,clothing,dealzone.info,.info,291,39.86,active,1,100,75,64.93,medium,test
PRD-001579,clothing,cromaretail.com,.com,3947,100.0,active,0,100,90,98.0,low,train
PRD-001580,clothing,amazon.in,.in,3427,100.0,active,0,100,88,97.6,low,train
PRD-001581,clothing,brandshop.fun,.fun,453,62.05,active,2,50,55,57.03,medium,train
PRD-001582,clothing,netmeds.com,.com,1965,100.0,active,0,100,90,98.0,low,val
PRD-001583,clothing,amazon.in,.in,3410,100.0,active,0,100,88,97.6,low,val
PRD-001584,clothing,mybrand.site,.site,280,38.36,active,2,50,65,47.18,medium,train
PRD-001585,clothing,dealzone.info,.info,160,21.92,active,1,100,75,55.96,medium,train
PRD-001586,clothing,originaldeal.cc,.cc,447,61.23,active,2,50,55,56.62,medium,train
PRD-001587,clothing,flipkart.com,.com,2583,100.0,active,1,100,90,98.0,low,train
PRD-001588,clothing,amazon.in,.in,2144,100.0,active,1,100,88,97.6,low,train
PRD-001589,clothing,myntra.com,.com,3045,100.0,active,1,100,90,98.0,low,train
PRD-001590,clothing,healthkart.com,.com,2318,100.0,active,1,100,90,98.0,low,train
PRD-001591,clothing,amazon.in,.in,3903,100.0,active,0,100,88,97.6,low,train
PRD-001592,clothing,snapdeal.com,.com,2839,100.0,active,1,100,90,98.0,low,train
PRD-001593,clothing,myntra.com,.com,3196,100.0,active,0,100,90,98.0,low,train
PRD-001594,clothing,priceburn.xyz,.xyz,19,2.6,partial,5,0,50,11.3,high,train
PRD-001595,clothing,ajio.com,.com,3329,100.0,active,1,100,90,98.0,low,train
PRD-001596,clothing,meesho.com,.com,1919,100.0,active,1,100,90,98.0,low,train
PRD-001597,clothing,flipkart.com,.com,3457,100.0,active,0,100,90,98.0,low,train
PRD-001598,clothing,shopkart-india.store,.store,161,22.05,active,1,100,82,57.43,medium,train
PRD-001599,clothing,tatacliq.com,.com,3507,100.0,active,0,100,90,98.0,low,train
PRD-001600,clothing,myntra.com,.com,996,100.0,active,1,100,90,98.0,low,train
PRD-001601,clothing,ajio.com,.com,2030,100.0,active,0,100,90,98.0,low,train
