product_id,category,product_name,seller_name,seller_verified,seller_rating,listing_age_days,price_inr,category_median_price,price_z_score,img_reverse_match_rate,criteria_met,authenticity_label,split
PRD-001774,clothing,Rangriti Women Ethnic Dress,Vijay Sales,1,4.4,792,2245.57,1800,0.825,0.839,0,authentic,train
PRD-001775,clothing,Van Heusen Slim Fit Chinos,HealthKart Direct,1,4.5,1426,1622.13,1800,-0.329,0.953,0,authentic,val
PRD-001776,clothing,W Women Straight Kurta,QuickBazaar,1,4.6,404,1835.23,1800,0.065,0.719,0,authentic,train
PRD-001777,clothing,Roadster Men's Joggers,Cloudtail India,1,4.3,1438,1638.8,1800,-0.299,0.828,0,authentic,train
PRD-001778,clothing,Allen Solly Printed T-Shirt,Paytm Mall,1,4.7,1489,2065.83,1800,0.492,0.948,0,authentic,val
PRD-001779,clothing,Roadster Men's Joggers,Reliance Digital Online,1,4.3,682,1527.74,1800,-0.504,0.789,0,authentic,train
PRD-001780,clothing,Pepe Jeans Slim Tapered,TataCliq Direct,1,4.1,1016,1996.4,1800,0.364,0.787,1,authentic,train
PRD-001781,clothing,Pepe Jeans Slim Tapered,BuyersStation,1,4.7,857,1922.77,1800,0.227,0.968,0,authentic,train
PRD-001782,clothing,Peter England Slim Fit Shirt,QuickBazaar,1,4.2,1418,2264.6,1800,0.86,0.731,0,authentic,train
PRD-001783,clothing,Jaipur Kurti Embroidered Top,Meesho Official,1,4.3,805,2373.16,1800,1.061,0.821,0,authentic,test
PRD-001784,clothing,Bata Comfit Women's Pumps,Cloudtail India,1,4.6,1166,1456.11,1800,-0.637,0.817,0,authentic,test
PRD-001785,clothing,Puma Softride Cruise 2,BigBazaar Online,1,4.7,677,2101.74,1800,0.559,0.822,0,authentic,train
PRD-001786,clothing,Arrow Formal Trousers,BigBazaar Online,1,4.5,1146,2258.01,1800,0.848,0.765,0,authentic,train
PRD-001787,clothing,Roadster Men's Joggers,Reliance Digital Online,1,4.5,1615,1629.02,1800,-0.317,0.811,0,authentic,train
PRD-001788,clothing,Libas Silk Blend Saree,Reliance Digital Online,1,4.8,1043,1699.66,1800,-0.186,0.82,0,authentic,train
PRD-001789,clothing,Libas Silk Blend Saree,Appario Retail,1,4.9,1034,1418.24,1800,-0.707,0.851,0,authentic,train
PRD-001790,clothing,Louis Philippe Business Shirt,GNC India,1,4.7,1454,1866.53,1800,0.123,0.931,0,authentic,train
PRD-001791,clothing,Aurelia Women Palazzo Set,Nykaa Fashion Official,1,4.5,472,1884.59,1800,0.157,0.905,0,authentic,train
PRD-001792,clothing,Allen Solly Printed T-Shirt,Meesho Official,1,4.3,1406,1681.57,1800,-0.219,0.954,0,authentic,train
PRD-001793,clothing,Bata Comfit Women's Pumps,Appario Retail,1,5.0,722,2254.38,1800,0.841,0.912,0,authentic,train
PRD-001794,clothing,Libas Silk Blend Saree,PharmEasy Direct,1,4.8,984,2334.34,1800,0.99,0.825,0,authentic,train
PRD-001795,clothing,Bata Comfit Women's Pumps,Meesho Official,1,4.6,537,1379.93,1800,-0.778,0.875,0,authentic,train
PRD-001796,clothing,Reebok Nano X3 Shoes,HealthKart Direct,1,4.8,1335,1904.77,1800,0.194,0.8,0,authentic,train
PRD-001797,clothing,Levi's 511 Slim Fit Jeans,RetailNet India,1,4.4,520,2028.88,1800,0.424,0.954,0,authentic,test
PRD-001798,clothing,Puma Softride Cruise 2,HealthKart Direct,1,4.4,1574,2293.85,1800,0.915,0.788,0,authentic,test
PRD-001799,clothing,Metro Kitten Heel Sandals,QuickBazaar,1,5.0,1226,1529.09,1800,-0.502,0.828,0,authentic,test
PRD-001800,clothing,Fabindia Kurta Pajama Set,Myntra Fashion,1,4.5,1737,2361.27,1800,1.039,0.81,0,authentic,val
PRD-001801,clothing,Catwalk Stiletto Heels,HealthKart Direct,1,4.9,1718,2304.14,1800,0.934,0.894,0,authentic,train
PRD-001802,clothing,Fabindia Kurta Pajama Set,Snapdeal Direct,1,4.6,765,1558.25,1800,-0.448,0.837,0,authentic,train
PRD-001803,clothing,Louis Philippe Business Shirt,Cloudtail India,1,4.9,1340,2286.21,1800,0.9,0.814,0,authentic,train
PRD-001804,clothing,Raymond Checked Blazer,FlipkartRetail,1,4.6,302,1459.54,1800,-0.63,0.958,0,authentic,train
PRD-001805,clothing,Catwalk Stiletto Heels,PharmEasy Direct,1,4.9,519,2010.23,1800,0.389,0.85,0,authentic,train
PRD-001806,clothing,Raymond Checked Blazer,QuickBazaar,1,5.0,654,1556.46,1800,-0.451,0.858,0,authentic,test
PRD-001807,clothing,Reebok Nano X3 Shoes,Reliance Digital Online,1,4.5,259,2389.14,1800,1.091,0.706,0,authentic,train
PRD-001808,clothing,Pepe Jeans Slim Tapered,Reliance Digital Online,1,4.6,1193,2082.55,1800,0.523,0.908,0,authentic,train
PRD-001809,clothing,Wrangler Regular Fit Jeans,PharmEasy Direct,1,4.8,706,2319.56,1800,0.962,0.792,0,authentic,val
PRD-001810,clothing,Louis Philippe Business Shirt,RetailNet India,1,4.4,1035,1598.91,1800,-0.372,0.885,0,authentic,train
PRD-001811,clothing,Adidas Ultraboost 22,GNC India,1,4.8,1163,2090.31,1800,0.538,0.764,0,authentic,train
PRD-001812,clothing,Peter England Slim Fit Shirt,Snapdeal Direct,1,4.7,872,1628.43,1800,-0.318,0.834,0,authentic,train
PRD-001813,clothing,Fabindia Kurta Pajama Set,Myntra Fashion,1,5.0,774,1389.74,1800,-0.76,0.965,0,authentic,train
PRD-001814,clothing,Jaipur Kurti Embroidered Top,QuickBazaar,1,4.3,857,1519.65,1800,-0.519,0.865,0,authentic,train
PRD-001815,clothing,Khadim's Block Heel Sandals,Paytm Mall,1,4.3,479,2269.77,1800,0.87,0.822,0,authentic,train
PRD-001816,clothing,Levi's 511 Slim Fit Jeans,BigBazaar Online,1,4.6,1090,1642.23,1800,-0.292,0.716,0,authentic,train
PRD-001817,clothing,Catwalk Stiletto Heels,Snapdeal Direct,1,4.5,254,1474.55,1800,-0.603,0.805,1,authentic,val
PRD-001818,clothing,Rangriti Women Ethnic Dress,GNC India,1,4.1,619,1600.77,1800,-0.369,0.942,0,authentic,train
PRD-001819,clothing,Catwalk Stiletto Heels,Meesho Official,1,4.7,496,1642.27,1800,-0.292,0.734,0,authentic,train
PRD-001820,clothing,Rangriti Women Ethnic Dress,RetailNet India,1,4.3,269,2131.37,1800,0.614,0.731,0,authentic,train
PRD-001821,clothing,Adidas Ultraboost 22,Meesho Official,1,4.9,1593,1664.33,1800,-0.251,0.959,0,authentic,train
PRD-001822,clothing,Fabindia Kurta Pajama Set,BuyersStation,1,4.5,427,2052.45,1800,0.467,0.93,1,authentic,train
PRD-001823,clothing,Van Heusen Slim Fit Chinos,PharmEasy Direct,1,4.3,1507,1431.91,1800,-0.682,0.751,0,authentic,train
PRD-001824,clothing,Global Desi Floral Kurti,Croma Retail,1,4.8,1140,1460.04,1800,-0.63,0.972,0,authentic,train
PRD-001825,clothing,Allen Solly Printed T-Shirt,PharmEasy Direct,1,4.7,780,1604.59,1800,-0.362,0.926,0,authentic,train
PRD-001826,clothing,Global Desi Floral Kurti,Snapdeal Direct,1,4.8,1395,2076.75,1800,0.512,0.769,0,authentic,train
PRD-001827,clothing,Jaipur Kurti Embroidered Top,ShopNow24x7,1,4.1,1433,1565.68,1800,-0.434,0.845,0,authentic,train
PRD-001828,clothing,Wrangler Regular Fit Jeans,QuickBazaar,1,4.4,690,1504.13,1800,-0.548,0.916,0,authentic,train
PRD-001829,clothing,H&M Relaxed Cargo Pants,Meesho Official,1,4.4,1366,2287.08,1800,0.902,0.875,0,authentic,val
PRD-001830,clothing,Bata Comfit Women's Pumps,Appario Retail,1,4.8,1740,2030.42,1800,0.427,0.785,0,authentic,train
PRD-001831,clothing,Arrow Formal Trousers,HealthKart Direct,1,4.3,1584,1432.96,1800,-0.68,0.747,0,authentic,val
PRD-001832,clothing,Louis Philippe Business Shirt,Reliance Digital Online,1,4.4,210,1381.6,1800,-0.775,0.732,0,authentic,train
PRD-001833,clothing,Puma Softride Cruise 2,Appario Retail,1,4.7,288,2381.93,1800,1.078,0.88,0,authentic,val
PRD-001834,clothing,Khadim's Block Heel Sandals,Croma Retail,1,4.8,1761,2458.14,1800,1.219,0.736,0,authentic,train
PRD-001835,clothing,Catwalk Stiletto Heels,RetailNet India,1,4.8,432,2196.85,1800,0.735,0.818,0,authentic,train
PRD-001836,clothing,Levi's 511 Slim Fit Jeans,Appario Retail,1,4.3,1638,1579.58,1800,-0.408,0.732,0,authentic,train
PRD-001837,clothing,Raymond Checked Blazer,Snapdeal Direct,1,4.8,505,1610.08,1800,-0.352,0.772,0,authentic,train
PRD-001838,clothing,Roadster Men's Joggers,FlipkartRetail,1,4.6,646,1776.45,1800,-0.044,0.951,0,authentic,train
PRD-001839,clothing,Puma Softride Cruise 2,ShopNow24x7,1,4.5,278,2198.26,1800,0.738,0.728,0,authentic,train
PRD-001840,clothing,Biba Women Anarkali Kurta,TataCliq Direct,1,4.7,1545,2011.84,1800,0.392,0.701,0,authentic,train
PRD-001841,clothing,H&M Relaxed Cargo Pants,Vijay Sales,1,4.9,511,1594.75,1800,-0.38,0.866,1,authentic,train
PRD-001842,clothing,Woodland Leather Casual Shoes,Croma Retail,1,5.0,335,1889.52,1800,0.166,0.823,0,authentic,test
PRD-001843,clothing,Adidas Ultraboost 22,Vijay Sales,1,4.9,441,1818.99,1800,0.035,0.728,0,authentic,train
PRD-001844,clothing,Woodland Leather Casual Shoes,Snapdeal Direct,1,4.4,1629,2132.93,1800,0.617,0.838,0,authentic,val
PRD-001845,clothing,W Women Straight Kurta,Croma Retail,1,4.9,662,2451.48,1800,1.206,0.716,0,authentic,test
PRD-001846,clothing,Global Desi Floral Kurti,PharmEasy Direct,1,4.1,1724,2364.93,1800,1.046,0.802,0,authentic,train
PRD-001847,clothing,Bata Comfit Women's Pumps,Cloudtail India,1,4.2,1525,1611.37,1800,-0.349,0.868,0,authentic,test
PRD-001848,clothing,Raymond Checked Blazer,Snapdeal Direct,1,4.3,941,1998.76,1800,0.368,0.948,0,authentic,train
PRD-001849,clothing,Reebok Nano X3 Shoes,QuickBazaar,1,5.0,609,1692.39,1800,-0.199,0.778,0,authentic,val
PRD-001850,clothing,Nike Air Max 270,ShopNow24x7,1,4.9,1082,1549.17,1800,-0.464,0.77,0,authentic,val
PRD-001851,clothing,Catwalk Stiletto Heels,Snapdeal Direct,1,4.8,1342,1634.1,1800,-0.307,0.917,0,authentic,train
PRD-001852,clothing,Reebok Nano X3 Shoes,RetailNet India,1,4.1,715,1584.07,1800,-0.4,0.891,0,authentic,train
PRD-001853,clothing,Nykaa Fashion Saree,Appario Retail,1,4.7,1606,2273.74,1800,0.877,0.71,0,authentic,train
PRD-001854,clothing,Reebok Nano X3 Shoes,BigBazaar Online,1,4.4,534,1940.74,1800,0.261,0.801,1,authentic,train
PRD-001855,clothing,Woodland Leather Casual Shoes,GNC India,1,4.7,921,1752.73,1800,-0.088,0.963,0,authentic,train
PRD-001856,clothing,Nykaa Fashion Saree,ShopNow24x7,1,4.4,1079,1484.41,1800,-0.584,0.957,0,authentic,train
PRD-001857,clothing,Nike Air Max 270,Myntra Fashion,1,4.4,1173,2138.35,1800,0.627,0.836,0,authentic,train
PRD-001858,clothing,Louis Philippe Business Shirt,Nykaa Fashion Official,1,4.2,1147,1499.56,1800,-0.556,0.713,0,authentic,train
PRD-001859,clothing,Wrangler Regular Fit Jeans,TataCliq Direct,1,4.7,1140,1973.01,1800,0.32,0.852,0,authentic,test
PRD-001860,clothing,Libas Silk Blend Saree,FlipkartRetail,1,4.4,713,2036.32,1800,0.438,0.762,0,authentic,train
PRD-001861,clothing,Wrangler Regular Fit Jeans,Nykaa Fashion Official,1,4.2,335,2398.75,1800,1.109,0.802,0,authentic,train
PRD-001862,clothing,Nike Air Max 270,Appario Retail,1,4.4,1343,1532.91,1800,-0.495,0.802,0,authentic,train
PRD-001863,clothing,Woodland Leather Casual Shoes,Nykaa Fashion Official,1,4.8,465,2155.02,1800,0.657,0.969,0,authentic,train
PRD-001864,clothing,Allen Solly Printed T-Shirt,Myntra Fashion,1,5.0,1154,1540.65,1800,-0.48,0.809,0,authentic,train
PRD-001865,clothing,Pepe Jeans Slim Tapered,TataCliq Direct,1,4.8,552,2078.96,1800,0.517,0.726,0,authentic,train
PRD-001866,clothing,Roadster Men's Joggers,Paytm Mall,1,4.5,1270,1945.9,1800,0.27,0.931,0,authentic,train
PRD-001867,clothing,Catwalk Stiletto Heels,FlipkartRetail,1,5.0,334,1474.77,1800,-0.602,0.925,0,authentic,train
PRD-001868,clothing,Metro Kitten Heel Sandals,Vijay Sales,1,4.6,776,1982.91,1800,0.339,0.766,0,authentic,train
PRD-001869,clothing,Aurelia Women Palazzo Set,GNC India,1,4.7,1391,1792.03,1800,-0.015,0.903,0,authentic,train
PRD-001870,clothing,Pepe Jeans Slim Tapered,BigBazaar Online,1,4.3,1584,2476.13,1800,1.252,0.716,0,authentic,test
PRD-001871,clothing,H&M Relaxed Cargo Pants,TataCliq Direct,1,4.6,1668,2193.91,1800,0.729,0.938,0,authentic,train
PRD-001872,clothing,Global Desi Floral Kurti,Vijay Sales,1,4.1,1785,1889.98,1800,0.167,0.869,0,authentic,train
PRD-001873,clothing,Nike Air Max 270,RetailNet India,1,4.8,355,1468.0,1800,-0.615,0.881,0,authentic,train
PRD-001874,clothing,Skechers Go Walk 6,Cloudtail India,1,4.1,1043,1914.88,1800,0.213,0.857,0,authentic,train
PRD-001875,clothing,Aurelia Women Palazzo Set,Appario Retail,1,4.7,1295,1602.8,1800,-0.365,0.781,0,authentic,test
PRD-001876,clothing,Libas Silk Blend Saree,GNC India,1,4.6,567,2010.26,1800,0.389,0.763,0,authentic,train
PRD-001877,clothing,Levi's 511 Slim Fit Jeans,Snapdeal Direct,1,4.6,231,2468.61,1800,1.238,0.918,0,authentic,test
PRD-001878,clothing,Global Desi Floral Kurti,QuickBazaar,1,4.5,1623,2217.18,1800,0.773,0.788,0,authentic,train
PRD-001879,clothing,Jaipur Kurti Embroidered Top,Myntra Fashion,1,4.8,1192,2094.61,1800,0.546,0.794,0,authentic,train
PRD-001880,clothing,Puma Softride Cruise 2,Paytm Mall,1,4.7,1673,1853.72,1800,0.099,0.771,0,authentic,train
PRD-001881,clothing,Libas Silk Blend Saree,TataCliq Direct,1,4.1,739,1518.33,1800,-0.522,0.946,0,authentic,test
PRD-001882,clothing,Louis Philippe Business Shirt,Myntra Fashion,1,4.8,1181,1722.82,1800,-0.143,0.948,0,authentic,train
PRD-001883,clothing,Fabindia Kurta Pajama Set,RetailNet India,1,4.7,1445,2482.01,1800,1.263,0.924,0,authentic,train
PRD-001884,clothing,Louis Philippe Business Shirt,TataCliq Direct,1,4.7,1474,1634.82,1800,-0.306,0.984,0,authentic,test
PRD-001885,clothing,Van Heusen Slim Fit Chinos,HealthKart Direct,1,4.6,1205,1543.19,1800,-0.476,0.749,0,authentic,test
PRD-001886,clothing,Adidas Ultraboost 22,Meesho Official,1,4.5,1232,2288.08,1800,0.904,0.708,0,authentic,test
PRD-001887,clothing,Catwalk Stiletto Heels,Nykaa Fashion Official,1,4.3,669,1450.54,1800,-0.647,0.982,0,authentic,val
PRD-001888,clothing,Skechers Go Walk 6,Snapdeal Direct,1,4.8,1612,1369.71,1800,-0.797,0.983,0,authentic,train
PRD-001889,clothing,Catwalk Stiletto Heels,Nykaa Fashion Official,1,4.8,670,1467.57,1800,-0.616,0.883,0,authentic,val
PRD-001890,clothing,Peter England Slim Fit Shirt,Vijay Sales,1,4.5,1762,2183.76,1800,0.711,0.825,0,authentic,train
PRD-001891,clothing,Reebok Nano X3 Shoes,Cloudtail India,1,4.7,963,1370.74,1800,-0.795,0.95,0,authentic,val
PRD-001892,clothing,Arrow Formal Trousers,GNC India,1,5.0,629,1549.54,1800,-0.464,0.856,0,authentic,train
PRD-001893,clothing,Skechers Go Walk 6,QuickBazaar,1,5.0,1011,1998.88,1800,0.368,0.843,0,authentic,val
PRD-001894,clothing,Wrangler Regular Fit Jeans,Appario Retail,1,4.3,777,1951.58,1800,0.281,0.901,0,authentic,val
PRD-001895,clothing,Louis Philippe Business Shirt,Myntra Fashion,1,4.5,406,1660.45,1800,-0.258,0.836,0,authentic,test
PRD-001896,clothing,W Women Straight Kurta,Paytm Mall,1,4.3,598,1801.4,1800,0.003,0.988,0,authentic,train
PRD-001897,clothing,Libas Silk Blend Saree,Cloudtail India,1,4.9,1795,2471.63,1800,1.244,0.909,0,authentic,train
PRD-001898,clothing,Reebok Nano X3 Shoes,FlipkartRetail,1,4.5,613,2507.85,1800,1.311,0.721,0,authentic,train
PRD-001899,clothing,Biba Women Anarkali Kurta,Vijay Sales,1,4.5,1157,1364.96,1800,-0.806,0.842,1,authentic,train
PRD-001900,clothing,Rangriti Women Ethnic Dress,Meesho Official,1,4.7,1451,2451.35,1800,1.206,0.958,0,authentic,val
PRD-001901,clothing,Nike Air Max 270,Reliance Digital Online,1,4.7,252,2419.48,1800,1.147,0.701,0,authentic,train
PRD-001902,clothing,Woodland Leather Casual Shoes,HealthKart Direct,1,4.8,1373,1375.59,1800,-0.786,0.939,0,authentic,train
PRD-001903,clothing,Roadster Men's Joggers,Cloudtail India,1,4.4,1190,1458.93,1800,-0.632,0.982,0,authentic,val
PRD-001904,clothing,Peter England Slim Fit Shirt,Myntra Fashion,1,4.8,1359,1954.85,1800,0.287,0.792,0,authentic,train
PRD-001905,clothing,Jaipur Kurti Embroidered Top,PharmEasy Direct,1,4.7,1602,2285.54,1800,0.899,0.732,0,authentic,train
PRD-001906,clothing,H&M Relaxed Cargo Pants,Cloudtail India,1,4.8,224,2376.4,1800,1.067,0.738,1,authentic,train
PRD-001907,clothing,Skechers Go Walk 6,BigBazaar Online,1,4.5,603,1735.15,1800,-0.12,0.969,0,authentic,train
PRD-001908,clothing,Peter England Slim Fit Shirt,PharmEasy Direct,1,4.9,1290,2292.28,1800,0.912,0.775,0,authentic,train
PRD-001909,clothing,W Women Straight Kurta,GNC India,1,4.8,434,2505.09,1800,1.306,0.904,0,authentic,test
PRD-001910,clothing,Raymond Checked Blazer,TataCliq Direct,1,5.0,1664,1910.48,1800,0.205,0.728,0,authentic,train
PRD-001911,clothing,Raymond Checked Blazer,GNC India,1,4.3,977,2127.83,1800,0.607,0.729,1,authentic,train
PRD-001912,clothing,Bata Comfit Women's Pumps,GNC India,1,4.7,1785,1387.42,1800,-0.764,0.927,0,authentic,train
PRD-001913,clothing,Reebok Nano X3 Shoes,Croma Retail,1,4.7,1277,1453.98,1800,-0.641,0.97,1,authentic,val
PRD-001914,clothing,Khadim's Block Heel Sandals,BigBazaar Online,1,4.4,1164,2319.35,1800,0.962,0.925,0,authentic,val
PRD-001915,clothing,Allen Solly Printed T-Shirt,Appario Retail,1,4.5,251,2333.31,1800,0.988,0.792,1,authentic,train
PRD-001916,clothing,Peter England Slim Fit Shirt,HealthKart Direct,1,4.2,1100,1850.67,1800,0.094,0.809,1,authentic,train
PRD-001917,clothing,Wrangler Regular Fit Jeans,BigBazaar Online,1,5.0,561,1603.77,1800,-0.363,0.937,0,authentic,test
PRD-001918,clothing,Global Desi Floral Kurti,Cloudtail India,1,4.8,1406,2076.45,1800,0.512,0.879,0,authentic,train
PRD-001919,clothing,Libas Silk Blend Saree,Meesho Official,1,4.2,539,1441.19,1800,-0.664,0.844,1,authentic,train
PRD-001920,clothing,Peter England Slim Fit Shirt,FlipkartRetail,1,4.6,1640,1528.62,1800,-0.503,0.913,0,authentic,val
PRD-001921,clothing,Biba Women Anarkali Kurta,Paytm Mall,1,4.3,1316,1363.6,1800,-0.808,0.761,0,authentic,train
PRD-001922,clothing,Puma Softride Cruise 2,RetailNet India,1,4.3,1102,1613.77,1800,-0.345,0.865,0,authentic,train
PRD-001923,clothing,Adidas Ultraboost 22,RetailNet India,1,4.4,1234,2230.95,1800,0.798,0.736,0,authentic,test
PRD-001924,clothing,Aurelia Women Palazzo Set,ShopNow24x7,1,4.6,1477,1411.88,1800,-0.719,0.768,0,authentic,train
PRD-001925,clothing,Adidas Ultraboost 22,GNC India,1,4.6,917,1898.27,1800,0.182,0.882,0,authentic,train
PRD-001926,clothing,Van Heusen Slim Fit Chinos,PharmEasy Direct,1,4.7,517,1656.74,1800,-0.265,0.725,0,authentic,train
PRD-001927,clothing,Pepe Jeans Slim Tapered,GNC India,1,4.5,284,2482.21,1800,1.263,0.76,0,authentic,train
PRD-001928,clothing,Rangriti Women Ethnic Dress,GNC India,1,5.0,1116,2226.06,1800,0.789,0.799,0,authentic,test
PRD-001929,clothing,Aurelia Women Palazzo Set,Myntra Fashion,1,4.2,547,2472.53,1800,1.245,0.73,0,authentic,test
PRD-001930,clothing,Adidas Ultraboost 22,Paytm Mall,1,4.5,751,1616.12,1800,-0.341,0.908,0,authentic,train
PRD-001931,clothing,Puma Softride Cruise 2,RetailNet India,1,4.8,683,2476.87,1800,1.253,0.887,1,authentic,train
PRD-001932,clothing,Woodland Leather Casual Shoes,Myntra Fashion,1,4.5,1193,2322.22,1800,0.967,0.966,0,authentic,train
PRD-001933,clothing,Biba Women Anarkali Kurta,Croma Retail,1,4.3,1565,1956.98,1800,0.291,0.788,0,authentic,train
PRD-001934,clothing,Rangriti Women Ethnic Dress,Myntra Fashion,1,4.3,488,2091.79,1800,0.54,0.931,0,authentic,train
PRD-001935,clothing,Metro Kitten Heel Sandals,BigBazaar Online,1,4.7,1431,2497.96,1800,1.293,0.829,0,authentic,test
PRD-001936,clothing,Bata Comfit Women's Pumps,TataCliq Direct,1,4.6,1474,1782.8,1800,-0.032,0.873,0,authentic,train
PRD-001937,clothing,Jaipur Kurti Embroidered Top,RetailNet India,1,4.8,717,1397.34,1800,-0.746,0.708,0,authentic,test
PRD-001938,clothing,Louis Philippe Business Shirt,QuickBazaar,1,4.7,1761,1757.24,1800,-0.079,0.721,0,authentic,train
PRD-001939,clothing,Metro Kitten Heel Sandals,BuyersStation,1,4.7,753,2235.01,1800,0.806,0.95,0,authentic,train
PRD-001940,clothing,Arrow Formal Trousers,BigBazaar Online,1,4.4,1229,1553.86,1800,-0.456,0.983,0,authentic,val
PRD-001941,clothing,Pepe Jeans Slim Tapered,QuickBazaar,1,4.5,1057,2487.5,1800,1.273,0.817,0,authentic,val
PRD-001942,clothing,Peter England Slim Fit Shirt,Meesho Official,1,4.7,755,2164.59,1800,0.675,0.744,0,authentic,train
PRD-001943,clothing,Louis Philippe Business Shirt,Croma Retail,1,4.8,832,1832.15,1800,0.06,0.707,0,authentic,train
PRD-001944,clothing,Khadim's Block Heel Sandals,GNC India,1,4.8,1093,1384.22,1800,-0.77,0.976,0,authentic,train
PRD-001945,clothing,Skechers Go Walk 6,Myntra Fashion,1,4.9,387,1882.15,1800,0.152,0.813,0,authentic,val
PRD-001946,clothing,Reebok Nano X3 Shoes,QuickBazaar,1,4.3,1206,2368.97,1800,1.054,0.906,0,authentic,train
PRD-001947,clothing,Global Desi Floral Kurti,GNC India,1,4.6,766,2514.44,1800,1.323,0.758,0,authentic,val
PRD-001948,clothing,Raymond Checked Blazer,Snapdeal Direct,1,4.2,552,1918.85,1800,0.22,0.81,0,authentic,train
PRD-001949,clothing,Biba Women Anarkali Kurta,Appario Retail,1,4.9,1617,1561.75,1800,-0.441,0.978,0,authentic,val
PRD-001950,clothing,Arrow Formal Trousers,BigBazaar Online,1,4.2,318,2291.47,1800,0.91,0.876,0,authentic,val
PRD-001951,clothing,Skechers Go Walk 6,Myntra Fashion,1,4.5,305,2420.78,1800,1.15,0.72,0,authentic,train
PRD-001952,clothing,W Women Straight Kurta,FlipkartRetail,1,4.9,1692,1898.65,1800,0.183,0.914,0,authentic,val
PRD-001953,clothing,Arrow Formal Trousers,Croma Retail,1,4.8,1145,1555.17,1800,-0.453,0.975,0,authentic,train
PRD-001954,clothing,Woodland Leather Casual Shoes,RetailNet India,1,4.5,1445,2007.74,1800,0.385,0.867,0,authentic,val
PRD-001955,clothing,W Women Straight Kurta,Reliance Digital Online,1,4.6,580,2202.87,1800,0.746,0.789,0,authentic,train
PRD-001956,clothing,Adidas Ultraboost 22,Paytm Mall,1,4.6,1014,2177.12,1800,0.698,0.7,0,authentic,train
PRD-001957,clothing,H&M Relaxed Cargo Pants,BigBazaar Online,1,4.6,1446,1952.07,1800,0.282,0.85,0,authentic,train
PRD-001958,clothing,Arrow Formal Trousers,PharmEasy Direct,1,4.9,1017,1511.42,1800,-0.534,0.964,0,authentic,test
PRD-001959,clothing,Raymond Checked Blazer,PharmEasy Direct,1,4.2,733,1479.86,1800,-0.593,0.843,1,authentic,val
PRD-001960,clothing,Bata Comfit Women's Pumps,Vijay Sales,1,4.1,1587,1744.2,1800,-0.103,0.777,0,authentic,train
PRD-001961,clothing,Reebok Nano X3 Shoes,GNC India,1,4.7,460,1432.72,1800,-0.68,0.833,0,authentic,test
PRD-001962,clothing,H&M Relaxed Cargo Pants,QuickBazaar,1,4.8,321,1443.67,1800,-0.66,0.934,0,authentic,val
PRD-001963,clothing,Metro Kitten Heel Sandals,RetailNet India,1,4.8,290,2511.26,1800,1.317,0.984,0,authentic,train
PRD-001964,clothing,Louis Philippe Business Shirt,ShopNow24x7,1,4.2,465,2149.87,1800,0.648,0.972,0,authentic,val
