species_id,biological_domain,common_name,scientific_name,genus,family,kingdom,functional_category,image_source,image_url_commons,annotation_confidence,expert_reviewed,split
PLT-00814,plant,African Marigold,Tagetes erecta,Tagetes,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Tagetes_erecta,https://commons.wikimedia.org/wiki/Special:FilePath/Tagetes_erecta.jpg,0.902,0,train
PLT-00815,plant,Jasmine (Mogra),Jasminum sambac,Jasminum,Oleaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Jasminum_sambac,https://commons.wikimedia.org/wiki/Special:FilePath/Jasminum_sambac.jpg,0.891,0,train
PLT-00816,plant,Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Malvaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Hibiscus_rosa-sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Hibiscus_rosa-sinensis.jpg,0.963,0,train
PLT-00817,plant,Lotus,Nelumbo nucifera,Nelumbo,Nelumbonaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nelumbo_nucifera,https://commons.wikimedia.org/wiki/Special:FilePath/Nelumbo_nucifera.jpg,0.953,0,train
PLT-00818,plant,Bougainvillea,Bougainvillea spectabilis,Bougainvillea,Nyctaginaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Bougainvillea,https://commons.wikimedia.org/wiki/Special:FilePath/Bougainvillea.jpg,0.982,0,train
PLT-00819,plant,Chrysanthemum,Chrysanthemum morifolium,Chrysanthemum,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Chrysanthemum,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysanthemum.jpg,0.924,0,train
PLT-00822,plant,Bird of Paradise,Strelitzia reginae,Strelitzia,Strelitziaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Strelitzia_reginae,https://commons.wikimedia.org/wiki/Special:FilePath/Strelitzia_reginae.jpg,0.937,0,train
PLT-00824,plant,Gerbera Daisy,Gerbera jamesonii,Gerbera,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gerbera,https://commons.wikimedia.org/wiki/Special:FilePath/Gerbera.jpg,0.894,0,train
PLT-00825,plant,Tiger Lily,Lilium lancifolium,Lilium,Liliaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Lilium_lancifolium,https://commons.wikimedia.org/wiki/Special:FilePath/Lilium_lancifolium.jpg,0.966,0,train
PLT-00827,plant,Petunia,Petunia hybrida,Petunia,Solanaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Petunia,https://commons.wikimedia.org/wiki/Special:FilePath/Petunia.jpg,0.909,0,train
PLT-00828,plant,Zinnia,Zinnia elegans,Zinnia,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Zinnia_elegans,https://commons.wikimedia.org/wiki/Special:FilePath/Zinnia_elegans.jpg,0.89,0,train
PLT-00829,plant,Portulaca,Portulaca grandiflora,Portulaca,Portulacaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Portulaca_grandiflora,https://commons.wikimedia.org/wiki/Special:FilePath/Portulaca_grandiflora.jpg,0.941,0,train
PLT-00830,plant,Crossandra,Crossandra infundibuliformis,Crossandra,Acanthaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Crossandra_infundibuliformis,https://commons.wikimedia.org/wiki/Special:FilePath/Crossandra_infundibuliformis.jpg,0.924,0,train
PLT-00831,plant,Ixora,Ixora coccinea,Ixora,Rubiaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Ixora_coccinea,https://commons.wikimedia.org/wiki/Special:FilePath/Ixora_coccinea.jpg,0.946,0,train
PLT-00832,plant,Frangipani (Plumeria),Plumeria rubra,Plumeria,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Plumeria,https://commons.wikimedia.org/wiki/Special:FilePath/Plumeria.jpg,0.981,0,train
PLT-00833,plant,Adenium (Desert Rose),Adenium obesum,Adenium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Adenium_obesum,https://commons.wikimedia.org/wiki/Special:FilePath/Adenium_obesum.jpg,0.989,0,train
PLT-00834,plant,Nerium (Oleander),Nerium oleander,Nerium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nerium_oleander,https://commons.wikimedia.org/wiki/Special:FilePath/Nerium_oleander.jpg,0.903,0,train
PLT-00835,plant,Night-blooming Jasmine,Cestrum nocturnum,Cestrum,Solanaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Cestrum_nocturnum,https://commons.wikimedia.org/wiki/Special:FilePath/Cestrum_nocturnum.jpg,0.893,0,train
PLT-00836,plant,Periwinkle (Sadabahar),Catharanthus roseus,Catharanthus,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Catharanthus_roseus,https://commons.wikimedia.org/wiki/Special:FilePath/Catharanthus_roseus.jpg,0.922,0,train
PLT-00837,plant,Lantana,Lantana camara,Lantana,Verbenaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Lantana_camara,https://commons.wikimedia.org/wiki/Special:FilePath/Lantana_camara.jpg,0.975,0,train
PLT-00838,plant,Tulip,Tulipa gesneriana,Tulipa,Liliaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Tulip,https://commons.wikimedia.org/wiki/Special:FilePath/Tulip.jpg,0.967,0,train
PLT-00839,plant,Gladiolus,Gladiolus communis,Gladiolus,Iridaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gladiolus,https://commons.wikimedia.org/wiki/Special:FilePath/Gladiolus.jpg,0.889,0,train
PLT-00841,plant,Rose,Rosa hybrida,Rosa,Rosaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Rose,https://commons.wikimedia.org/wiki/Special:FilePath/Rose.jpg,0.918,0,train
PLT-00842,plant,Moth Orchid,Phalaenopsis amabilis,Phalaenopsis,Orchidaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Phalaenopsis_amabilis,https://commons.wikimedia.org/wiki/Special:FilePath/Phalaenopsis_amabilis.jpg,0.951,0,train
PLT-00845,plant,Jasmine (Mogra),Jasminum sambac,Jasminum,Oleaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Jasminum_sambac,https://commons.wikimedia.org/wiki/Special:FilePath/Jasminum_sambac.jpg,0.947,0,train
PLT-00846,plant,Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Malvaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Hibiscus_rosa-sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Hibiscus_rosa-sinensis.jpg,0.899,0,train
PLT-00847,plant,Lotus,Nelumbo nucifera,Nelumbo,Nelumbonaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nelumbo_nucifera,https://commons.wikimedia.org/wiki/Special:FilePath/Nelumbo_nucifera.jpg,0.924,0,train
PLT-00849,plant,Chrysanthemum,Chrysanthemum morifolium,Chrysanthemum,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Chrysanthemum,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysanthemum.jpg,0.883,0,train
PLT-00850,plant,Dahlia,Dahlia pinnata,Dahlia,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Dahlia,https://commons.wikimedia.org/wiki/Special:FilePath/Dahlia.jpg,0.986,0,train
PLT-00851,plant,Peace Lily,Spathiphyllum wallisii,Spathiphyllum,Araceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Spathiphyllum,https://commons.wikimedia.org/wiki/Special:FilePath/Spathiphyllum.jpg,0.986,0,train
PLT-00852,plant,Bird of Paradise,Strelitzia reginae,Strelitzia,Strelitziaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Strelitzia_reginae,https://commons.wikimedia.org/wiki/Special:FilePath/Strelitzia_reginae.jpg,0.914,0,train
PLT-00853,plant,Anthurium,Anthurium andraeanum,Anthurium,Araceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Anthurium,https://commons.wikimedia.org/wiki/Special:FilePath/Anthurium.jpg,0.928,0,train
PLT-00854,plant,Gerbera Daisy,Gerbera jamesonii,Gerbera,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gerbera,https://commons.wikimedia.org/wiki/Special:FilePath/Gerbera.jpg,0.95,0,train
PLT-00855,plant,Tiger Lily,Lilium lancifolium,Lilium,Liliaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Lilium_lancifolium,https://commons.wikimedia.org/wiki/Special:FilePath/Lilium_lancifolium.jpg,0.948,0,train
PLT-00857,plant,Petunia,Petunia hybrida,Petunia,Solanaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Petunia,https://commons.wikimedia.org/wiki/Special:FilePath/Petunia.jpg,0.966,0,train
PLT-00858,plant,Zinnia,Zinnia elegans,Zinnia,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Zinnia_elegans,https://commons.wikimedia.org/wiki/Special:FilePath/Zinnia_elegans.jpg,0.886,0,train
PLT-00859,plant,Portulaca,Portulaca grandiflora,Portulaca,Portulacaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Portulaca_grandiflora,https://commons.wikimedia.org/wiki/Special:FilePath/Portulaca_grandiflora.jpg,0.886,0,train
PLT-00860,plant,Crossandra,Crossandra infundibuliformis,Crossandra,Acanthaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Crossandra_infundibuliformis,https://commons.wikimedia.org/wiki/Special:FilePath/Crossandra_infundibuliformis.jpg,0.988,0,train
PLT-00861,plant,Ixora,Ixora coccinea,Ixora,Rubiaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Ixora_coccinea,https://commons.wikimedia.org/wiki/Special:FilePath/Ixora_coccinea.jpg,0.896,0,train
PLT-00862,plant,Frangipani (Plumeria),Plumeria rubra,Plumeria,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Plumeria,https://commons.wikimedia.org/wiki/Special:FilePath/Plumeria.jpg,0.913,0,train
PLT-00863,plant,Adenium (Desert Rose),Adenium obesum,Adenium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Adenium_obesum,https://commons.wikimedia.org/wiki/Special:FilePath/Adenium_obesum.jpg,0.956,0,train
PLT-00864,plant,Nerium (Oleander),Nerium oleander,Nerium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nerium_oleander,https://commons.wikimedia.org/wiki/Special:FilePath/Nerium_oleander.jpg,0.936,0,train
PLT-00867,plant,Lantana,Lantana camara,Lantana,Verbenaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Lantana_camara,https://commons.wikimedia.org/wiki/Special:FilePath/Lantana_camara.jpg,0.938,0,train
PLT-00868,plant,Tulip,Tulipa gesneriana,Tulipa,Liliaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Tulip,https://commons.wikimedia.org/wiki/Special:FilePath/Tulip.jpg,0.894,0,train
PLT-00870,plant,Heliconia,Heliconia psittacorum,Heliconia,Heliconiaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Heliconia,https://commons.wikimedia.org/wiki/Special:FilePath/Heliconia.jpg,0.92,0,train
PLT-00871,plant,Rose,Rosa hybrida,Rosa,Rosaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Rose,https://commons.wikimedia.org/wiki/Special:FilePath/Rose.jpg,0.971,0,train
PLT-00872,plant,Moth Orchid,Phalaenopsis amabilis,Phalaenopsis,Orchidaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Phalaenopsis_amabilis,https://commons.wikimedia.org/wiki/Special:FilePath/Phalaenopsis_amabilis.jpg,0.965,1,train
PLT-00873,plant,Sunflower,Helianthus annuus,Helianthus,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Sunflower,https://commons.wikimedia.org/wiki/Special:FilePath/Sunflower.jpg,0.926,0,train
PLT-00874,plant,African Marigold,Tagetes erecta,Tagetes,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Tagetes_erecta,https://commons.wikimedia.org/wiki/Special:FilePath/Tagetes_erecta.jpg,0.882,0,train
PLT-00875,plant,Jasmine (Mogra),Jasminum sambac,Jasminum,Oleaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Jasminum_sambac,https://commons.wikimedia.org/wiki/Special:FilePath/Jasminum_sambac.jpg,0.964,0,train
PLT-00876,plant,Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Malvaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Hibiscus_rosa-sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Hibiscus_rosa-sinensis.jpg,0.939,0,train
PLT-00878,plant,Bougainvillea,Bougainvillea spectabilis,Bougainvillea,Nyctaginaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Bougainvillea,https://commons.wikimedia.org/wiki/Special:FilePath/Bougainvillea.jpg,0.987,0,train
PLT-00879,plant,Chrysanthemum,Chrysanthemum morifolium,Chrysanthemum,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Chrysanthemum,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysanthemum.jpg,0.986,0,train
PLT-00880,plant,Dahlia,Dahlia pinnata,Dahlia,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Dahlia,https://commons.wikimedia.org/wiki/Special:FilePath/Dahlia.jpg,0.892,0,train
PLT-00882,plant,Bird of Paradise,Strelitzia reginae,Strelitzia,Strelitziaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Strelitzia_reginae,https://commons.wikimedia.org/wiki/Special:FilePath/Strelitzia_reginae.jpg,0.891,0,train
PLT-00884,plant,Gerbera Daisy,Gerbera jamesonii,Gerbera,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gerbera,https://commons.wikimedia.org/wiki/Special:FilePath/Gerbera.jpg,0.961,0,train
PLT-00886,plant,Carnation,Dianthus caryophyllus,Dianthus,Caryophyllaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Dianthus_caryophyllus,https://commons.wikimedia.org/wiki/Special:FilePath/Dianthus_caryophyllus.jpg,0.931,0,train
PLT-00887,plant,Petunia,Petunia hybrida,Petunia,Solanaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Petunia,https://commons.wikimedia.org/wiki/Special:FilePath/Petunia.jpg,0.978,0,train
PLT-00889,plant,Portulaca,Portulaca grandiflora,Portulaca,Portulacaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Portulaca_grandiflora,https://commons.wikimedia.org/wiki/Special:FilePath/Portulaca_grandiflora.jpg,0.956,0,train
PLT-00890,plant,Crossandra,Crossandra infundibuliformis,Crossandra,Acanthaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Crossandra_infundibuliformis,https://commons.wikimedia.org/wiki/Special:FilePath/Crossandra_infundibuliformis.jpg,0.908,0,train
PLT-00891,plant,Ixora,Ixora coccinea,Ixora,Rubiaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Ixora_coccinea,https://commons.wikimedia.org/wiki/Special:FilePath/Ixora_coccinea.jpg,0.884,0,train
PLT-00892,plant,Frangipani (Plumeria),Plumeria rubra,Plumeria,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Plumeria,https://commons.wikimedia.org/wiki/Special:FilePath/Plumeria.jpg,0.931,0,train
PLT-00893,plant,Adenium (Desert Rose),Adenium obesum,Adenium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Adenium_obesum,https://commons.wikimedia.org/wiki/Special:FilePath/Adenium_obesum.jpg,0.953,0,train
PLT-00894,plant,Nerium (Oleander),Nerium oleander,Nerium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nerium_oleander,https://commons.wikimedia.org/wiki/Special:FilePath/Nerium_oleander.jpg,0.95,0,train
PLT-00895,plant,Night-blooming Jasmine,Cestrum nocturnum,Cestrum,Solanaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Cestrum_nocturnum,https://commons.wikimedia.org/wiki/Special:FilePath/Cestrum_nocturnum.jpg,0.887,0,train
PLT-00896,plant,Periwinkle (Sadabahar),Catharanthus roseus,Catharanthus,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Catharanthus_roseus,https://commons.wikimedia.org/wiki/Special:FilePath/Catharanthus_roseus.jpg,0.897,0,train
PLT-00897,plant,Lantana,Lantana camara,Lantana,Verbenaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Lantana_camara,https://commons.wikimedia.org/wiki/Special:FilePath/Lantana_camara.jpg,0.936,0,train
PLT-00899,plant,Gladiolus,Gladiolus communis,Gladiolus,Iridaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gladiolus,https://commons.wikimedia.org/wiki/Special:FilePath/Gladiolus.jpg,0.959,0,train
PLT-00900,plant,Heliconia,Heliconia psittacorum,Heliconia,Heliconiaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Heliconia,https://commons.wikimedia.org/wiki/Special:FilePath/Heliconia.jpg,0.888,1,train
PLT-00901,plant,Rose,Rosa hybrida,Rosa,Rosaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Rose,https://commons.wikimedia.org/wiki/Special:FilePath/Rose.jpg,0.985,0,train
PLT-00902,plant,Moth Orchid,Phalaenopsis amabilis,Phalaenopsis,Orchidaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Phalaenopsis_amabilis,https://commons.wikimedia.org/wiki/Special:FilePath/Phalaenopsis_amabilis.jpg,0.919,0,train
PLT-00906,plant,Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Malvaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Hibiscus_rosa-sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Hibiscus_rosa-sinensis.jpg,0.953,0,train
PLT-00907,plant,Lotus,Nelumbo nucifera,Nelumbo,Nelumbonaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nelumbo_nucifera,https://commons.wikimedia.org/wiki/Special:FilePath/Nelumbo_nucifera.jpg,0.909,1,train
PLT-00909,plant,Chrysanthemum,Chrysanthemum morifolium,Chrysanthemum,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Chrysanthemum,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysanthemum.jpg,0.912,0,train
PLT-00910,plant,Dahlia,Dahlia pinnata,Dahlia,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Dahlia,https://commons.wikimedia.org/wiki/Special:FilePath/Dahlia.jpg,0.949,0,train
PLT-00912,plant,Bird of Paradise,Strelitzia reginae,Strelitzia,Strelitziaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Strelitzia_reginae,https://commons.wikimedia.org/wiki/Special:FilePath/Strelitzia_reginae.jpg,0.948,0,train
PLT-00914,plant,Gerbera Daisy,Gerbera jamesonii,Gerbera,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gerbera,https://commons.wikimedia.org/wiki/Special:FilePath/Gerbera.jpg,0.885,0,train
PLT-00916,plant,Carnation,Dianthus caryophyllus,Dianthus,Caryophyllaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Dianthus_caryophyllus,https://commons.wikimedia.org/wiki/Special:FilePath/Dianthus_caryophyllus.jpg,0.988,0,train
PLT-00917,plant,Petunia,Petunia hybrida,Petunia,Solanaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Petunia,https://commons.wikimedia.org/wiki/Special:FilePath/Petunia.jpg,0.944,0,train
PLT-00918,plant,Zinnia,Zinnia elegans,Zinnia,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Zinnia_elegans,https://commons.wikimedia.org/wiki/Special:FilePath/Zinnia_elegans.jpg,0.969,0,train
PLT-00919,plant,Portulaca,Portulaca grandiflora,Portulaca,Portulacaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Portulaca_grandiflora,https://commons.wikimedia.org/wiki/Special:FilePath/Portulaca_grandiflora.jpg,0.894,0,train
PLT-00920,plant,Crossandra,Crossandra infundibuliformis,Crossandra,Acanthaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Crossandra_infundibuliformis,https://commons.wikimedia.org/wiki/Special:FilePath/Crossandra_infundibuliformis.jpg,0.982,0,train
PLT-00922,plant,Frangipani (Plumeria),Plumeria rubra,Plumeria,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Plumeria,https://commons.wikimedia.org/wiki/Special:FilePath/Plumeria.jpg,0.928,0,train
PLT-00923,plant,Adenium (Desert Rose),Adenium obesum,Adenium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Adenium_obesum,https://commons.wikimedia.org/wiki/Special:FilePath/Adenium_obesum.jpg,0.984,0,train
PLT-00924,plant,Nerium (Oleander),Nerium oleander,Nerium,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nerium_oleander,https://commons.wikimedia.org/wiki/Special:FilePath/Nerium_oleander.jpg,0.893,0,train
PLT-00926,plant,Periwinkle (Sadabahar),Catharanthus roseus,Catharanthus,Apocynaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Catharanthus_roseus,https://commons.wikimedia.org/wiki/Special:FilePath/Catharanthus_roseus.jpg,0.911,0,train
PLT-00927,plant,Lantana,Lantana camara,Lantana,Verbenaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Lantana_camara,https://commons.wikimedia.org/wiki/Special:FilePath/Lantana_camara.jpg,0.975,0,train
PLT-00929,plant,Gladiolus,Gladiolus communis,Gladiolus,Iridaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Gladiolus,https://commons.wikimedia.org/wiki/Special:FilePath/Gladiolus.jpg,0.963,0,train
PLT-00932,plant,Moth Orchid,Phalaenopsis amabilis,Phalaenopsis,Orchidaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Phalaenopsis_amabilis,https://commons.wikimedia.org/wiki/Special:FilePath/Phalaenopsis_amabilis.jpg,0.9,0,train
PLT-00933,plant,Sunflower,Helianthus annuus,Helianthus,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Sunflower,https://commons.wikimedia.org/wiki/Special:FilePath/Sunflower.jpg,0.988,0,train
PLT-00935,plant,Jasmine (Mogra),Jasminum sambac,Jasminum,Oleaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Jasminum_sambac,https://commons.wikimedia.org/wiki/Special:FilePath/Jasminum_sambac.jpg,0.894,0,train
PLT-00936,plant,Hibiscus,Hibiscus rosa-sinensis,Hibiscus,Malvaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Hibiscus_rosa-sinensis,https://commons.wikimedia.org/wiki/Special:FilePath/Hibiscus_rosa-sinensis.jpg,0.97,0,train
PLT-00937,plant,Lotus,Nelumbo nucifera,Nelumbo,Nelumbonaceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Nelumbo_nucifera,https://commons.wikimedia.org/wiki/Special:FilePath/Nelumbo_nucifera.jpg,0.936,0,train
PLT-00939,plant,Chrysanthemum,Chrysanthemum morifolium,Chrysanthemum,Asteraceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Chrysanthemum,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysanthemum.jpg,0.945,0,train
PLT-00941,plant,Peace Lily,Spathiphyllum wallisii,Spathiphyllum,Araceae,Plantae,ornamental,https://en.wikipedia.org/wiki/Spathiphyllum,https://commons.wikimedia.org/wiki/Special:FilePath/Spathiphyllum.jpg,0.956,0,train
